ID_A,ID_B,Name_A,Name_B,Zipcode_A,Zipcode_B,Address_A,Address_B
3311,3251,Starbucks Coffee,Starbucks,60606.0,60606.0,10 S Riverside Plz Ste 130,150 N Wacker Dr
1422,1406,Shiok Singapore Kitchen,Shiok Singapore Kitchen,94025.0,94025.0,1137 Chestnut St,1137 Chestnut St
2307,2496,Porta Via,Porta Via,90210.0,90210.0,424 N Canon Dr,424 N Canon Dr
811,849,Angelicas,Angelicas,94063.0,94063.0,863 Main St,863 Main St
609,565,Starbucks Coffee,Starbucks,94404.0,94404.0,1066 Foster City Blvd,1000 Metro Center Blvd
827,1750,Las Parrillas Restaurant,Las Parrillas Restaurant,94025.0,94025.0,3284 Middlefield Rd,3284 Middlefield Rd
1430,1442,Round Table Pizza,Round Table Pizza,94025.0,94025.0,1225 El Camino Real,1225 El Camino Real
1196,1416,Coconuts Caribbean Restaurant & Bar,Coconuts Caribbean Restaurant & Bar,94301.0,94301.0,642 Ramona St,642 Ramona St
2379,2408,Yojisan,Yojisan Sushi,90210.0,90210.0,260 N Beverly Dr,260 N Beverly Dr
1673,1750,Las Parrillas Restaurant,Las Parrillas Restaurant,94025.0,94025.0,3284 Middlefield Rd,3284 Middlefield Rd
5830,5750,Mandarin House Restaurant,Mandarin House Restaurant,63114.0,63114.0,9150 Overland Plz,9150 Overland Plz
6060,5996,Starbucks Coffee,Starbucks,60045.0,60045.0,840 S Waukegan Rd,840 S Waukegan Rd
1781,1437,Nola Restaurant & Bar,NOLA Restaurant & Bar,94301.0,94301.0,535 Ramona St,535 Ramona St
794,739,Donato Enoteca,Donato Enoteca,94063.0,94063.0,1041 Middlefield Rd,1041 Middlefield Rd
1617,1400,Stacks,Stacks,94025.0,94025.0,600 Santa Cruz Ave,600 Santa Cruz Ave
533,563,Joy Restaurant,Joy Restaurant,94404.0,94404.0,1489 Beach Park Blvd,1489 Beach Park Blvd
1438,1815,Su Hong-Menlo Park,Su Hong-Menlo Park,94025.0,94025.0,1039 El Camino Real,1039 El Camino Real
813,777,Bangkok Bay Thai Cuisine,Bangkok Bay Thai Cuisine,94063.0,94063.0,825 El Camino Real,825 El Camino Real
2211,1487,Osteria - Palo Alto,Osteria,94301.0,94301.0,247 Hamilton Ave,247 Hamilton Ave
51,738,Chantilly Restaurant,Chantilly Restaurant,94061.0,94061.0,3001 El Camino Real,3001 El Camino Real
1239,1348,Sushi Lover,Sushi Lover,94002.0,94002.0,550 Masonic Way,550 Masonic Way
1627,1714,Fey Restaurant,Fey Restaurant,94025.0,94025.0,1368 El Camino Real,1368 El Camino Real
4896,4901,The Patio Cafe,The Patio Cafe,34108.0,34108.0,10711 Tamiami Trl N,10711 N Tamiami Trl
5828,5751,Lu Lu Seafood Restaurant,Lu Lu Seafood,63132.0,63132.0,8224 Olive Blvd,8224 Olive Blvd
1057,1088,Pizza My Heart,Pizza My Heart,94301.0,94301.0,220 University Ave,220 University Ave
405,243,Starbucks Coffee,Starbucks,95050.0,95050.0,71 Washington St,2370 El Camino Real
4857,4875,M Waterfront Grille,M Waterfront Grille,34103.0,34103.0,4300 Gulf Shore Blvd N,4300 Gulf Shore Blvd N
1767,1508,Akasaka Sushi,Akasaka Sushi,94025.0,94025.0,925 El Camino Real,925 El Camino Real
85,36,Sri Ananda Bhavan,Ananda Bhavan,94085.0,94085.0,920 E Arques Ave,920E Arques Ave
1152,1094,New York Pizza,New York Pizza,94301.0,94301.0,325 Hamilton Ave,325 Hamilton Ave
892,943,San Mateo Prime,San Mateo Prime,94401.0,94401.0,174 E 3rd Ave,174 3rd Ave
915,935,Tasty Thai Restaurant,Tasty Thai Restaurant,94401.0,94401.0,43 S B St,43 South B St
1111,1133,O Sushi House,Sushi House,94301.0,94301.0,403 University Ave,158 Town & Country Village
1631,1513,J & J Hawaiian BBQ,J & J Hawaiian BBQ,94025.0,94025.0,1170 Alma St,1170 Alma St
3148,3105,Tin Fish,Tin Fish Clematis,33401.0,33401.0,118 S Clematis St,118 S Clematis St
3768,3758,Zoes Kitchen,Zoes Kitchen,78257.0,78257.0,17603 La Cantera Pkwy,17603 La Cantera Pkwy
1809,1905,The Cellar,The Cellar Bar & Grill,90067.0,90067.0,1880 Century Park E Ste 102,1880 Century Park E
1986,2104,Firenze Trattoria,Firenze Trattoria,92024.0,92024.0,162 S Rancho Santa Fe Rd,162 S Rancho Santa Fe Rd
803,800,Franklin Street Caffe,Franklin Street Caffe,94063.0,94063.0,1053 El Camino Real,1053 El Camino Real
1992,2109,The Original Pancake House,The Original Pancake House,92024.0,92024.0,160 S Rancho Santa Fe Rd,160 S Rancho Santa Fe Rd
1316,1473,Jing-Jing Szechwan Hunan Gourmet,Jing-Jing Szechwan Hunan Gourmet,94301.0,94301.0,443 Emerson St,443 Emerson St
824,806,Mandaloun,Mandaloun,94063.0,94063.0,2021 Broadway St,2021 Broadway St
2279,1144,Steam,Steam,94301.0,94301.0,209 University Ave,209 University Ave
1461,1473,Jing-Jing Szechwan Hunan Gourmet,Jing-Jing Szechwan Hunan Gourmet,94301.0,94301.0,443 Emerson St,443 Emerson St
1427,1433,Juban Yakiniku House Japanese BBQ,Juban Yakiniku House,94025.0,94025.0,712 Santa Cruz Ave,712 Santa Cruz Ave
336,308,Toppings Tree Restaurant,Toppings Tree,95050.0,95050.0,1171 Homestead Rd,1171 Homestead Rd
4413,4325,Snappy Salads,Snappy Salads,75225.0,75225.0,5930 Park Ln,"8687 N Central Expy, Ste 2382"
1022,860,El Palenque Taqueria,El Palenque Taqueria,94401.0,94401.0,15 N Kingston St,15 N Kingston St
854,852,The Ravioli House,The Ravioli House,94401.0,94401.0,505 S B St,505 S B St
2335,2430,The Grill On The Alley,The Grill on the Alley,90210.0,90210.0,9560 Dayton Way,9550 Dayton Way
6102,5965,MH Fish House,MH Fish House,60045.0,60045.0,670 N Bank Ln,670 Bank Lane
909,852,The Ravioli House,The Ravioli House,94401.0,94401.0,505 S B St,505 S B St
3488,5288,Truck,TRUCK,10506.0,10506.0,391 Old Post Rd,391 Old Post Rd
5157,5104,The Gourmet Whaler,Gourmet Whaler,11724.0,11724.0,111 Main St,111 Main St
815,843,Crouching Tiger Restaurant,Crouching Tiger Restaurant,94063.0,94063.0,2644 Broadway St,2644 Broadway St
2332,2401,Scarpetta,Scarpetta,90210.0,90210.0,225 N Canon Dr,225 N Canon Dr
723,699,Thaibodia,Thaibodia,94061.0,94061.0,910 Woodside Rd,910 Woodside Rd
626,566,The Clubhouse Bistro,Clubhouse Bistro,94404.0,94404.0,1221 Chess Dr,1221 Chess Dr
4308,4298,Blue Mesa Grill,Blue Mesa Grill,75225.0,75225.0,7700 W Northwest Hwy,7700 W NW Hwy
752,686,Oh Baby Sushi,Oh Baby Sushi,94061.0,94061.0,2139 Roosevelt Ave,2139 Roosevelt Ave
2907,2914,Westchester Burger Co,Westchester Burger Company,10601.0,10601.0,106 Westchester Ave,106 Westchester Ave
4546,4510,Starbucks Coffee,Starbucks,30326.0,30326.0,3500 Peachtree Rd NE,3500 Peachtree Rd NE
6101,5996,Starbucks Coffee,Starbucks,60045.0,60045.0,722 N Bank Ln,840 S Waukegan Rd
2518,2581,First Class Pizza,Newport Coast First Class Pizza,92657.0,92657.0,21117 Newport Coast Dr,21117 Newport Coast Dr
958,914,Taqueria Las Cazuelas,Taqueria Las Cazuelas,94401.0,94401.0,517 E 4th Ave,517 E 4th Ave
1518,1468,Naomi Sushi,Naomi Sushi,94025.0,94025.0,1328 El Camino Real,1328 El Camino Real
3922,3916,Lemon Tree Vero Beach,Lemon Tree,32963.0,32963.0,3125 Ocean Dr,3125 Ocean Dr
1484,1702,Gombei Japanese Restaurant,Gombei Japanese Restaurant,94025.0,94025.0,1438 El Camino Real,1438 El Camino Real
3319,3251,Starbucks Coffee,Starbucks,60606.0,60606.0,200 W Madison St,150 N Wacker Dr
2991,2922,Luca Bella,Luca Bella Restaurant & Pizzeria,10601.0,10601.0,206 Mamaroneck Ave,206 Mamaroneck Ave
5078,5046,West Egg Cafe,West Egg Cafe,60611.0,60611.0,620 N Fairbanks Ct,620 N Fairbanks Ct
3962,4042,"Vero Beach Hotel & Spa, a Kimpton Hotel","Vero Beach Hotel & Spa, a Kimpton Hotel",32963.0,32963.0,3500 Ocean Dr,3500 Ocean Dr
2911,2897,Belle Fair Gourmet,The Belle Fair Gourmet,10573.0,10573.0,20 Bellefair Blvd,20 Bellefair Blvd
5913,5787,Old Stone Trattoria,Old Stone Trattoria,10514.0,10514.0,425 King St,425 King St
4388,4352,Starbucks Coffee,Starbucks,75225.0,75225.0,8411 Preston Rd Ste 100,8687 N Central Expy
1972,2053,Caffe Positano (village),Caffe Positano,92067.0,92067.0,6027 Paseo Delicias,6027 Paseo Delicias
945,966,Kisaku Japanese Restaurant,Kisaku Japanese Restaurant,94401.0,94401.0,47 E 4th Ave,47 E 4th Ave
6154,5967,Foodstuffs Inc,Foodstuffs,60045.0,60045.0,255 E Westminster,255 E Westminster Rd
4978,5022,Grand Lux Cafe,Grand Lux Cafe,60611.0,60611.0,600 N Michigan Ave Ste 7,600 N Michigan Ave
5846,5715,Pho Long Restaurant,Pho Long,63132.0,63132.0,8627 Olive Blvd,8627-8629 Olive Blvd
7,52,Tasty Indian Pizza,Tasty Indian Pizza,94085.0,94085.0,528 Lawrence Expy,528 Lawrence Expy
3763,3810,Starbucks Coffee,Starbucks,78257.0,78257.0,24175 W Interstate 10,6028 Worth Pkwy
4416,4346,La Madeleine,La Madeleine,75225.0,75225.0,8687 N Central Expy Ste 628,University Park
816,808,Pizza My Heart,Pizza My Heart,94063.0,94063.0,831 Middlefield Rd,831 Middlefield Rd.
205,79,King Wah Chinese Restaurant,King Wah Chinese Restaurant,94086.0,94086.0,219 E Washington Ave,219 E Washington Ave
597,538,Starbucks Coffee,Starbucks,94404.0,94404.0,1066 Foster City Blvd,2292 Bridgepointe Pkwy
2106,2213,Portola Kitchen,Portola Kitchen,94028.0,94028.0,3130 Alpine Rd Ste 350,3130 Alpine Rd
1522,1719,Mp Mongolian BBQ,MP Mongolian BBQ,94025.0,94025.0,700 El Camino Real,700 El Camino Real
5728,5617,House of India,House Of India,63124.0,63124.0,8501 Delmar Blvd,8501 Delmar Blvd
622,608,Taco Bell,Taco Bell,94404.0,94404.0,1131 Triton Dr,1131 Triton Dr.
1559,1857,Le Boulanger,Le Boulanger,94025.0,94025.0,720 Santa Cruz Ave,720 Santa Cruz Ave
704,705,El Grullense Grill,El Grullense Grill,94061.0,94061.0,768 Woodside Rd,768 Woodside Rd
5425,5304,South End Restaurant,South End,6840.0,6840.0,36 Pine St,36 Pine St
131,121,Myzen Ramen,Myzen Ramen,94085.0,94085.0,"520 Lawrence Expressway, Suite 304",520 Lawrence Expwy
3763,3853,Starbucks Coffee,Starbucks,78257.0,78257.0,24175 W Interstate 10,24175 W Ih 10
6205,6023,Bangkok Tokyo,Bangkok Tokyo,60044.0,60044.0,227 Waukegan Rd,227 Waukegan Rd
3012,2939,Gyu-Kaku,Gyu-Kaku Japanese BBQ,10601.0,10601.0,169 Main St,169 Main St
4973,4931,The Capital Grille,The Capital Grille,60611.0,60611.0,633 N Saint Clair St,633 N Saint Clair St
911,889,China Bee,China Bee,94401.0,94401.0,31 S B St,31 S B St
2483,2568,Bandera Restaurant,Bandera,92625.0,92625.0,3201 E Coast Hwy,3201 E Coast Hwy
4261,4345,Grain,GRAIN Restaurant,75225.0,75225.0,5954 Luther Ln,5954 Luther Ln
5919,5917,Desert Moon Cafe Inc,Desert Moon Cafe,10514.0,10514.0,89 Oak Hill Rd,89 Oak Hill Rd
1436,1427,Flea Street Cafe,Flea Street,94025.0,94025.0,3607 Alameda De Las Pulgas,3607 Alameda de Las Pulgas
1693,738,Chantilly Restaurant,Chantilly Restaurant,94061.0,94061.0,3001 El Camino Real,3001 El Camino Real
2465,2581,First Class Pizza,Newport Coast First Class Pizza,92657.0,92657.0,21117 Newport Coast Dr,21117 Newport Coast Dr
597,610,Starbucks Coffee,Starbucks,94404.0,94404.0,1066 Foster City Blvd,1066 Foster City Blvd
2207,1451,Trellis Restaurant,Trellis Restaurant,94025.0,94025.0,1077 El Camino Real,1077 El Camino Real
4651,4734,Toku Modern Asian,Toku Modern Asian,11030.0,11030.0,2014 Northern Blvd,2014C Northern Blvd
3322,3241,Protein Bar,Protein Bar,60606.0,60606.0,120 S Riverside Plz,221 W Washington St
910,891,Izakaya Mai Restaurant,Izakaya Mai,94401.0,94401.0,212 2nd Ave,212 2nd Ave
2294,3565,Il Tramezzino,Il Tramezzino - Beverly Hills,90210.0,90210.0,460 N Canon Dr,454 N Canon Dr
3321,3255,Starbucks Coffee,Starbucks,60606.0,60606.0,100 S Wacker Dr Ste 100,233 S Wacker Dr
4875,4828,Rib City Grill,Rib City,34108.0,34108.0,9191 Tamiami Trl N,9191 Tamiami Trl N
2389,2527,Villa Blanca,Villa Blanca,90210.0,90210.0,9601 Brighton Way,9601 Brighton Way
4848,4888,Red Robin Gourmet Burgers,Red Robin Gourmet Burgers,34108.0,34108.0,10750 Tamiami Trl N,10750 Tamiami Trail North
4361,4267,Salata Restaurant,Salata,75225.0,75225.0,8307 Westchester Dr,8307 Westchester Dr
2265,1072,La Morenita Restaurant,La Morenita Restaurant,94301.0,94301.0,800 Emerson St,800 Emerson St
1675,1729,Naomi Sushi,Naomi Sushi,94025.0,94025.0,1328 El Camino Real,1328 El Camino Real
689,1076,Jing-Jing Szechwan Hunan Gourmet,Jing-Jing Szechwan Hunan Gourmet,94301.0,94301.0,443 Emerson St,443 Emerson St
2197,1732,Round Table Pizza,Round Table Pizza,94025.0,94025.0,1225 El Camino Real,1225 El Camino Real
2724,2844,India House,Blue Bar At India House,10004.0,10004.0,1 Hanover Sq,1 Hanover Square
3722,3794,Di Frabo Ristorante Italiano,Di Frabo Ristorante Italiano,78257.0,78257.0,22211 W Interstate 10 # 1101,22211 IH-10 W
1476,1415,LB Steak,LB Steak,94025.0,94025.0,898 Santa Cruz Ave,898 Santa Cruz Ave
4688,4685,Manhasset Bagels,Manhasset Bagels,11030.0,11030.0,510 Plandome Rd,510 Plandome Rd
1430,1732,Round Table Pizza,Round Table Pizza,94025.0,94025.0,1225 El Camino Real,1225 El Camino Real
4502,4586,Nordstrom Restaurant,Nordstrom,30326.0,30326.0,3500 Peachtree Rd NE A1,3500 Peachtree Rd NE
2340,2420,Yu-N-Mi,Yu-N-Mi,90210.0,90210.0,9475 Santa Monica Blvd,9475 Santa Monica Blvd
3171,3211,Cafe Centro,Cafe Centro,33407.0,33407.0,2409 N Dixie Hwy,2409 N Dixie Hwy
1586,1732,Round Table Pizza,Round Table Pizza,94025.0,94025.0,3350 Alameda De Las Pulgas,1225 El Camino Real
5672,5619,The Original Pancake House,The Original Pancake House,63124.0,63124.0,8817 Ladue Rd,8817 Ladue Rd
4886,4864,Grill,Brio Tuscan Grille,34108.0,34108.0,280 Vanderbilt Beach Rd,5505 Tamiami Trl N
4984,4953,NoMI,NoMI Kitchen,60611.0,60611.0,800 N Michigan Ave (Park Hyatt Hotel),"800 N Michigan Ave, 7th Fl"
350,254,Mealtop Valley Fair,Mealtop,95050.0,95050.0,2855 Stevens Creek Blvd,2855 Stevens Creek Blvd
6137,5957,The Left Bank,The Left Bank,60045.0,60045.0,659 N Bank Ln Ste 2,659 N Bank Ln
5546,5484,Centreville Cafe,Centreville Cafe,19807.0,19807.0,5800 Kennett Pike,5800 Kennett Pike
1162,1141,Kanpai,Kanpai Sushi,94301.0,94301.0,330 Lytton Ave,330 Lytton Ave
2813,2749,Underground Pizza,Underground Pizza,10004.0,10004.0,2B S William St,3 Hanover Sq
759,726,5th Quarter Pizza,5th Quarter Pizza,94061.0,94061.0,976 Woodside Rd,976 Woodside Rd
3132,3064,Palm Beach Grill,Palm Beach Grill,33480.0,33480.0,340 Royal Poinciana Way,340 Royal Poinciana Way
4843,4779,The Counter,The Counter,34108.0,34108.0,9110 Strada Pl Ste 6130,9110 Strada Place
4624,4591,Cafe Continental,Cafe Continental Restaurant,11030.0,11030.0,1538 Northern Blvd,1538 Northern Blvd
3212,3284,Siam Rice,Siam Rice,60606.0,60606.0,117 N Wells St,117 N Wells St
6050,5955,Sushi Kushi Toyo,Sushi Kushi Toyo,60045.0,60045.0,825 S Waukegan Rd Ste A5,825 S Waukegan Rd
2220,1415,LB Steak,LB Steak,94025.0,94025.0,898 Santa Cruz Ave,898 Santa Cruz Ave
1076,738,Chantilly Restaurant,Chantilly Restaurant,94061.0,94061.0,3001 El Camino Real,3001 El Camino Real
2233,1437,Nola Restaurant & Bar,NOLA Restaurant & Bar,94301.0,94301.0,535 Ramona St,535 Ramona St
6093,6105,Sbarro,Sbarro,60045.0,60045.0,13783 W Oasis Service Rd,13783 W Oasis Service Rd
3720,3774,Islamorada Fish Company,Islamorada Fish Company Restaurant,78257.0,78257.0,17907 W Interstate 10,17907 W IH 10
3,141,Sneha South & North Indian Restaurant,Sneha,94085.0,94085.0,1214 Apollo Way # 404-B,1214 Apollo Way
1180,1050,Reposado,Reposado,94301.0,94301.0,236 Hamilton Ave,236 Hamilton Ave
3076,3190,Trevini Restaurant,Trevini Restaurant,33480.0,33480.0,290 Sunset Ave,290 Sunset Ave
3839,3792,Brio Tuscan Grille,Brio Tuscan Grille,78256.0,78256.0,15900 La Cantera Pkwy,15900 La Cantera Pkwy
3573,5271,Inn At Pound Ridge,The Inn At Pound Ridge,10576.0,10576.0,258 Westchester Ave,258 Westchester Ave
4984,5069,NoMI,Nomi Lounge,60611.0,60611.0,800 N Michigan Ave (Park Hyatt Hotel),800 N Michigan Ave
640,637,The Fish Market,The Fish Market,94403.0,94403.0,1855 S Norfolk St,1855 S Norfolk St
1661,1745,Juban Yakiniku House Japanese BBQ,Juban Yakiniku House,94025.0,94025.0,712 Santa Cruz Ave,712 Santa Cruz Ave
1669,1815,Su Hong-Menlo Park,Su Hong-Menlo Park,94025.0,94025.0,1039 El Camino Real,1039 El Camino Real
2161,2219,Amigos Grill,Amigos Grill Cocina Mexicana Y Cantina,94028.0,94028.0,3130 Alpine Rd,3130 Alpine Rd
4609,4734,Toku Modern Asian,Toku Modern Asian,11030.0,11030.0,2014 Northern Blvd,2014C Northern Blvd
4272,4255,True Food Kitchen,True Food Kitchen,75225.0,75225.0,833 Preston Center Plz,"8383 Preston Ctr Plz, Ste 100"
2942,2921,Hudson Grille,Hudson Grille,10601.0,10601.0,165 Mamaroneck Ave,165 Mamaroneck Ave
2195,738,Chantilly Restaurant,Chantilly Restaurant,94061.0,94061.0,3001 El Camino Real,3001 El Camino Real
1782,1385,Tamarine Restaurant,Tamarine Restaurant,94301.0,94301.0,546 University Ave,546 University Ave
1215,1114,Sliderbar Cafe,Sliderbar,94301.0,94301.0,324 University Ave,324 University Ave
4952,4903,Pei Wei,Pei Wei,34109.0,34109.0,2355 Vanderbilt Beach Rd,2355 Vanderbilt Beach Road
2475,2647,Settebello Pizzeria,Settebello Pizzeria Napoletana,92657.0,92657.0,7864 E Coast Hwy,7864 East Coast Hwy
2956,2976,BLT Steak White Plains,BLT Steak,10601.0,10601.0,221 Main St,221 Main St
3371,3416,Hotel Bel-Air,Hotel Bel-Air,90077.0,90077.0,701 Stone Canyon Rd,701 Stone Canyon Rd
6407,5734,Choice Saint Louis,Choice Saint Louis,63105.0,63105.0,7807 Clayton Rd,7807 Clayton Rd
1919,2049,Morada,Morada,92067.0,92067.0,5951 Linea Del Cielo,5951 Linea Del Cielo
2974,2958,I-Thai Restaurant,I-Thai,10601.0,10601.0,2 Westchester Ave,2 Westchester Ave
5440,5303,Thali,Thali,6840.0,6840.0,87 Main St,87 Main St
511,54,Turmeric Restaurant,Turmeric Restaurant,94086.0,94086.0,141 S Murphy Ave,141 S Murphy Ave
2620,2604,La Fogata Restaurant,La Fogata,92625.0,92625.0,8 Harbor Pointe Dr,3025 E Coast Hwy
588,540,Waterfront Pizza,Waterfront,94404.0,94404.0,969 Edgewater Blvd,969 D Edgewater Blvd
5449,5327,Planet Pizza,Planet Pizza,6877.0,6877.0,411 Main St,411 Main St
905,999,Thai Satay Restaurant,Thai Satay Restaurant,94401.0,94401.0,173 E 4th Ave,173 E 4th Ave
4963,4946,Volare,Volare Ristorante Italiano,60611.0,60611.0,201 E Grand Ave,201 E Grand Ave
2796,2751,Inatteso Pizzabar Casano,Inatteso Pizzabar Casano,10004.0,10004.0,28 West St,28 West St
5723,5669,Pei Wei,Pei Wei,63124.0,63124.0,8885 Ladue Rd,8885 Ladue Road
4631,4598,Starbucks Coffee,Starbucks,11030.0,11030.0,375 Plandome Rd,375 Plandome Rd
1846,1924,Starbucks Coffee,Starbucks,90067.0,90067.0,2049 Century Park E,1999 Ave of the Stars
597,658,Starbucks Coffee,Starbucks,94404.0,94404.0,1066 Foster City Blvd,921 E Hillsdale Blvd
4886,4785,Grill,The Grill,34108.0,34108.0,280 Vanderbilt Beach Rd,280 Vanderbilt Beach Rd.
3970,3994,Shandong Noodle House,Shandong Noodle House,32960.0,32960.0,2089 Indian River Blvd,2089 Indian River Blvd
4438,4311,Chick-Fil-A,Chick-fil-A,75225.0,75225.0,8687 N Central Expy,8687 N Central Expy Ste 2386
601,527,Plaza Gourmet,Plaza Gourmet Delicatessen,94404.0,94404.0,929 Edgewater Blvd,929 Edgewater Blvd
4890,4810,Beach Box Cafe,Beach Box Cafe,34108.0,34108.0,9020 Gulf Shore Dr,9020 Gulf Shore Dr
2482,2599,The Resort at Pelican Hill,The Resort at Pelican Hill,92657.0,92657.0,22701 Pelican Hill Rd S,22701 S Pelican Hill Rd
2773,2876,Cafe 11,Cafe 11,10004.0,10004.0,11 Broadway,11 Broadway
2227,1732,Round Table Pizza,Round Table Pizza,94025.0,94025.0,1225 El Camino Real,1225 El Camino Real
754,705,El Grullense Grill,El Grullense Grill,94061.0,94061.0,2525 El Camino Real,768 Woodside Rd
2583,2572,Panini Cafe,Panini Cafe Corona Del Mar,92625.0,92625.0,2333 E Coast Hwy,2333 E Coast Hwy
2343,2489,Caffe Roma,Caffe Roma,90210.0,90210.0,350 N Canon Dr,350 N Canon Dr
1700,1738,Applewood,Applewood Pizza,94025.0,94025.0,989 El Camino Real,1001 El Camino Real
3727,3764,Silo Terrace Oyster Bar,Silo Terrace Oyster Bar,78257.0,78257.0,"22311 W Interstate 10, San Antonio TX, 78256",22211 W Ih10
5458,5393,New Canaan Diner,New Canaan Diner,6840.0,6840.0,18 Forest St,18 Forest St
5604,5508,Hong Kong Chinese Food,Hong Kong Chinese Food Pick Up,19806.0,19806.0,1601 Delaware Ave,28A Trolley Sq
2130,1427,Flea Street Cafe,Flea Street,94025.0,94025.0,3607 Alameda De Las Pulgas,3607 Alameda de Las Pulgas
1527,1402,Applewood,Applewood Pizza,94025.0,94025.0,989 El Camino Real,1001 El Camino Real
609,538,Starbucks Coffee,Starbucks,94404.0,94404.0,1066 Foster City Blvd,2292 Bridgepointe Pkwy
6190,6020,Khayat Lake House,Lake House,60044.0,60044.0,525 Rockland Rd,525 Rockland Rd
2330,2403,Il Pastaio,Il Pastaio,90210.0,90210.0,400 N Canon Dr,400 N Canon Dr
1657,1406,Shiok Singapore Kitchen,Shiok Singapore Kitchen,94025.0,94025.0,1137 Chestnut St,1137 Chestnut St
5457,5429,Pinocchio Pizza,Pinocchio Pizza,6840.0,6840.0,115 Main St,115 Main St
1906,2430,The Grill On The Alley,The Grill on the Alley,90210.0,90210.0,9560 Dayton Way,9550 Dayton Way
4660,4617,Cipollini,Cipollini Restaurant,11030.0,11030.0,2110C Northern Blvd,"2110 Northern Blvd, Ste C"
4925,4821,Rusty Bucket,Rusty Bucket,34108.0,34108.0,9110 Strada Pl,9110 Strada Pl
1616,1732,Round Table Pizza,Round Table Pizza,94025.0,94025.0,1225 El Camino Real,1225 El Camino Real
4027,4011,Ruby Tuesday,Ruby Tuesday,32966.0,32966.0,1825 58th Ave,1825 58Th Avenue
4470,4443,Corner Bakery Cafe,Corner Bakery Cafe,30326.0,30326.0,3393 Peachtree Rd NE Ste 4033,3368 Peachtree Rd NE
4418,4352,Starbucks Coffee,Starbucks,75225.0,75225.0,8687 N Central Expy,8687 N Central Expy
3502,5301,Bedford Gourmet,Bedford Gourmet,10506.0,10506.0,652 Old Post Rd,460 Old Post Rd
3138,3081,The Breakers,The Circle At The Breakers,33480.0,33480.0,1 S County Rd,1 S County Rd
1281,1201,Vivace Ristorante,Vivace Ristorante,94002.0,94002.0,1910 Ralston Ave,1910 Ralston Ave
1212,1399,Crepevine,Crepevine,94301.0,94301.0,367 University Ave,367 University Ave
1044,1036,Tamarine Restaurant,Tamarine Restaurant,94301.0,94301.0,546 University Ave,546 University Ave
129,2,Sunnyvale Cafe,Sunnyvale Cafe,94085.0,94085.0,223 E Maude Ave,223 E Maude Ave
4804,4888,Red Robin Gourmet Burgers,Red Robin Gourmet Burgers,34108.0,34108.0,10750 Tamiami Trl N,10750 Tamiami Trail North
999,890,Joy Sushi,Joy Sushi,94401.0,94401.0,30 S B St,30 S B St
1586,1442,Round Table Pizza,Round Table Pizza,94025.0,94025.0,3350 Alameda De Las Pulgas,1225 El Camino Real
4655,4612,Misaki Japanese Restaurant Inc,Misaki Japanese Restaurant,11030.0,11030.0,411 Plandome Rd,411 Plandome Rd
4115,4109,Kim Tai Restaurant,Kim Tai Restaurant,77002.0,77002.0,2602 Fannin St,2602 Fannin St
1533,1508,Akasaka Sushi,Akasaka Sushi,94025.0,94025.0,925 El Camino Real,925 El Camino Real
677,748,Starbucks Coffee,Starbucks,94061.0,94061.0,820 Woodside Rd,820 Woodside Rd
4450,4460,The Cheesecake Factory,The Cheesecake Factory,30326.0,30326.0,3393 Peachtree Rd NE Suite 3076A,3393 Peachtree Road NE
1599,1758,Menlo Cafe,Menlo Cafe,94025.0,94025.0,620 Santa Cruz Ave,620 Santa Cruz Ave
48,1473,Jing-Jing Szechwan Hunan Gourmet,Jing-Jing Szechwan Hunan Gourmet,94301.0,94301.0,443 Emerson St,443 Emerson St
2259,1133,Sushi House,Sushi House,94301.0,94301.0,855 El Camino Real Ste 158,158 Town & Country Village
4542,4425,Bistro Niko,Bistro Niko,30326.0,30326.0,3344 Peachtree Rd NE,3344 Peachtree Rd
710,687,Sushi Plus,Sushi Plus,94061.0,94061.0,30 Woodside Plz,30 Woodside Plz
6214,6052,Noodles & Company,Noodles & Company,60044.0,60044.0,303 Waukegan Rd,303 S Waukegan Rd
3837,3782,Kona Grill,Kona Grill,78256.0,78256.0,15900 La Cantera Pkwy,15900 LaCantera Pkwy
431,262,Pizza My Heart,Pizza My Heart,95050.0,95050.0,2855 Stevens Creek Blvd,700 Bellomy St
609,610,Starbucks Coffee,Starbucks,94404.0,94404.0,1066 Foster City Blvd,1066 Foster City Blvd
5863,5785,Waka Asian Fusion,Waka Asian Fusion,10514.0,10514.0,95 King St,95 King St
672,690,Prima Deli,Prima Deli,94061.0,94061.0,2115 Roosevelt Ave,2115 Roosevelt Ave
1136,1517,Asian Box,Asian Box,94301.0,94301.0,855 El Camino Real,855 El Camino Real
4793,4827,Panevino Ristorante Inc,Panevino Ristorante,34108.0,34108.0,8853 Tamiami Trl N,8853  N TAMIAMI TRAIL
5580,5576,King Garden,King Garden,19805.0,19805.0,2511 W 4th St # I,2511 W 4th St
3187,3124,Ristorante Santucci,Ristorante Santucci,33401.0,33401.0,610 Clematis St,610 Clematis St
2723,2754,Pranzo,Pranzo,10004.0,10004.0,34 Water St,34 Water St
1584,1442,Round Table Pizza,Round Table Pizza,94025.0,94025.0,3550 Alameda De Las Pulgas,1225 El Camino Real
4771,4614,Il Mulino New York Long Island,Il Mulino New York,11576.0,11576.0,1042 Northern Blvd,1042 Northern Blvd
