ID,Title,Authors,ISBN,Publisher,Pages,Price
B1637,Oracle Forensics: Oracle Security Best Practices (Oracle In-Focus series) (Volume 26),,9780977671526.0," Rampant Techpress; 1st edition (January 31, 2007)",320.0,$69.95
B1638,Oracle Web Application Programming for PL/SQL Developers,,9780130477316.0," Prentice Hall; 1 edition (December 28, 2002)",745.0,$44.99
B1639,Building Database Clouds in Oracle 12c,,9780134310862.0," Addison-Wesley Professional; 1 edition (February 29, 2016)",400.0,$59.99
B1640,Microsoft Access 2000 -  Illustrated Introductory (Illustrated Series: Introductory),,9780760060704.0," Course Technology; 1 edition (September 21, 1999)",224.0,$4.00
B1641,Microsoft Access 2002: Complete Concepts and Techniques (Shelly Cashman),Gary B. Shelly,9780789562814.0," Course Technology; 1 edition (September 12, 2001)",448.0,$106.95
B1642,"Flash, PHP y MYSQL / Flash, PHP and MYSQL: Contenidos Dinamicos / Dynamic Contents (Diseno Y Creatividad / Design & Creativity) (Spanish Edition)",,9788441516090.0," Anaya Multimedia (September 30, 2004)",320.0,
B1643,DB2 Performance Expert for Multiplatforms V2,,9780738491929.0," Ibm (February 15, 2005)",438.0,
B1644,Murach's SQL Server 2008 for Developers (Murach: Training & Reference),"Bryan Syverson, Joel Murach",9781890774516.0," Mike Murach & Associates; 3rd edition (November 24, 2008)",748.0,
B1645,"Analisis de Datos y Funciones Avanzadas (Trabajar Con La PC, 3) (Spanish Edition)",,9789875261327.0, M.P. Ediciones (July 2003),80.0,
B1646,Access 2002 on Your Side: Microsoft Office XP,,9782746013544.0," ENI Publishing (November 1, 2001)",300.0,
B1647,Microsoft Smartphone for the Blind: Audio Access to Smart Phone,,9783659351549.0," LAP LAMBERT Academic Publishing (February 21, 2013)",100.0,
B1648,Microsoft Access 2000 Development Unleashed,Stephen Forte,9780672312915.0," Sams (June 17, 1999)",912.0,$1.52
B1649,Microsoft Office 2000 Projects Book to accompany MS Office 2000 Enhanced Editions,,9780072500356.0," McGraw-Hill Technology Education; 1 edition (June 20, 2001)",48.0,$4.58
B1650,Service-Oriented Design with Ruby and Rails (Addison-Wesley Professional Ruby Series),Paul Dix,9780321659361.0," Addison-Wesley Professional; 1 edition (August 27, 2010)",320.0,$32.95
B1651,Practical DMX Queries for Microsoft SQL Server Analysis Services 2008,Art Tennick,9780071748667.0," McGraw-Hill Education; 1 edition (October 8, 2010)",336.0,$52.00
B1652,Patterns of Data Modeling (Emerging Directions in Database Systems and Applications),Michael Blaha,9781439819890.0," CRC Press; 1 edition (June 1, 2010)",266.0,$40.07
B1653,Data Warehousing & the as 400 with CDROM,Scott Steinacher,9781882419630.0," 29th Street Press (January 1, 1998)",342.0,
B1654,DAX Patterns 2015,"Marco Russo, Alberto Ferrari",9781505623635.0," CreateSpace Independent Publishing Platform (December 19, 2014)",286.0,
B1655,Exam 70-431 Microsoft SQL Server 2005 Implementation and Maintenance Lab Manual (Microsoft Official Academic Course Series),,9780470874905.0," Wiley; 1 edition (March 22, 2010)",745.0,$94.08
B1656,Parallel Robots (Solid Mechanics and Its Applications),J.P. Merlet,9781402003851.0," Springer (November 30, 2001)",356.0,$129.00
B1657,Oracle8i Certified Professional DBA Practice Exams,,9780072133417.0," McGraw-Hill Companies; Pap/Cdr Su edition (February 26, 2001)",659.0,
B1658,Performance Engineering: State of the Art and Current Trends (Lecture Notes in Computer Science),,9783540421450.0," Springer; 2001 edition (June 15, 2001)",349.0,$109.00
B1659,"Oracle PL/SQL Programming, 4th Edition",Steven Feuerstein,9780596009779.0," O'Reilly Media; Fourth Edition edition (September 1, 2005)",1200.0,$13.48
B1660,MINERIA DE DATOS. REDES NEURONALES Y ARBOLES DE DECISION. Ejemplos con SAS ENTERPRISE MINER,Cesar Perez Lopez,9781493768400.0," CreateSpace Independent Publishing Platform; Bilingual edition (November 14, 2013)",196.0,
B1661,The Official Introduction to DB2 for z/OS (paperback) (2nd Edition),Susan Graziano Sloan,9780768682120.0," IBM Press; 2 edition (April 5, 2004)",528.0,
B1662,Database Solutions: A step by step guide to building databases (2nd Edition),,9780321173508.0," Addison-Wesley; 2 edition (September 22, 2003)",552.0,
B1663,Object-Oriented Introduction to Data Structures Using Eiffel,Richard Wiener,9780131855885.0," Prentice Hall; 1 edition (February 14, 1997)",528.0,$85.32
B1664,Oracle9i: SQL (with an Introduction to PL/SQL),,9780619064754.0," Course Technology (November 19, 2002)",576.0,$0.44
B1665,"Joe Celko's Trees and Hierarchies in SQL for Smarties, (The Morgan Kaufmann Series in Data Management Systems)",Joe Celko,9781558609204.0," Morgan Kaufmann; 1 edition (May 21, 2004)",240.0,$8.99
B1666,iPhone: The Missing Manual,David Pogue,9781449362232.0," O'Reilly Media; Seventh Edition edition (November 7, 2013)",600.0,$19.80
B1667,"Microsoft Access 2013 Programming by Example with VBA, XML, and ASP (Computer Science)",Julitta Korol,9781938549809.0," Mercury Learning & Information; Paperback w/ CD edition (March 27, 2014)",800.0,
B1668,Microsoft SQL Server 2005 Analysis Services,,9780672327827.0," Sams Publishing; 1 edition (December 25, 2006)",864.0,$64.99
B1669,SQL For Microsoft Access (Wordware Applications Library),Cecelia L. Allison,9781598220605.0," Jones & Bartlett Learning; 2 edition (June 20, 2008)",374.0,$28.84
B1670,Generic Programming: Advanced Lectures (Lecture Notes in Computer Science),,9783540201946.0," Springer; 2003 edition (November 13, 2003)",230.0,
B1671,Expert Performance Indexing in SQL Server,,9781484211199.0," Apress; 2 edition (October 22, 2015)",363.0,$49.99
B1672,Homomorphic Encryption and Applications (SpringerBriefs in Computer Science),"Xun Yi, Russell Paulet",9783319122281.0," Springer; 2014 edition (November 7, 2014)",126.0,
B1673,Introduction to dBase III Plus (Microcomputer applications for business series),Roy Ageloff,9781565270558.0," Course Technology Inc (February 1, 1993)",232.0,
B1674,Access 2002 For Dummies,John Kaufeld,9780764508189.0," For Dummies; 1 edition (June 15, 2001)",384.0,$21.99
B1675,"Dreamweaver CS6 Mobile and Web Development with HTML5, CSS3, and jQuery Mobile",David Karlins,9781849694742.0," Packt Publishing (May 22, 2013)",268.0,
B1676,"Installing Apache, PHP and MySQL in Ubuntu 12.10: Everything you need to prepare your Ubuntu PC for web developing",,9781482792461.0," CreateSpace Independent Publishing Platform; 1 edition (March 22, 2013)",34.0,
B1677,Professional Microsoft SQL Server Analysis Services 2008 with MDX,Sivakumar Harinath,9780470247983.0," Wrox; 1 edition (March 16, 2009)",1056.0,$25.02
B1678,Mastering Phpmyadmin for Effective MySQL Management 2e,Marc Delisle,9781847191601.0," Packt Publishing; 2 edition (October 10, 2006)",316.0,
B1679,Build Your Own Database Driven Website Using PHP and MySQL,Kevin Yank,9780975240212.0," SitePoint; Third Edition edition (October 11, 2004)",373.0,$4.34
B1680,Managing Data in Motion: Data Integration Best Practice Techniques and Technologies (The Morgan Kaufmann Series on Business Intelligence),April Reeve,9780123971678.0," Morgan Kaufmann; 1 edition (March 29, 2013)",204.0,$43.39
B1681,MCSE Microsoft SQL Server 2000 Database Design and Implementation Readiness Review; Exam 7 (MCSE Readiness Review),Sharon Bjeletich,9780735612518.0," Microsoft Press (May 4, 2001)",232.0,
B1682,Big Data: Principles and best practices of scalable realtime data systems,Nathan Marz,9781617290343.0," Manning Publications; 1 edition (May 10, 2015)",328.0,$29.58
B1683,Practical Data Mining,,9781439868362.0," Auerbach Publications; 1 edition (December 19, 2011)",302.0,$99.95
B1684,"Trends in Enterprise Application Architecture: VLDB Workshop, TEAA 2005, Trondheim, Norway, August 28, 2005, Revised Selected Papers (Lecture Notes in ... Applications, incl. Internet/Web, and HCI)",Dirk Draheim,9783540327349.0," Springer; 2006 edition (May 22, 2006)",150.0,
B1685,Hands-On Programming with R: Write Your Own Functions and Simulations,Garrett Grolemund,9781449359010.0," O'Reilly Media (August 2, 2014)",230.0,$37.72
B1686,Logical and Relational Learning (Cognitive Technologies),,9783642057489.0," Springer; Softcover reprint of hardcover 1st ed. 2008 edition (November 23, 2010)",387.0,
B1687,dBase IV for Business Students: An Active-learning Approach (Promo active learning),,9781873981160.0, Letts Educational (August 1992),192.0,
B1688,Microsoft Office 2000 Professional at a Glance (At a Glance (Microsoft)),,9781572319370.0," Microsoft Press (May 7, 1999)",352.0,
B1689,Mastering Microsoft Access for Windows 95,Alan Simpson,9780782117646.0, Sybex Inc; 3rd edition (December 1995),1171.0,
B1690,"New Perspectives on Microsoft Office Access 2003 with VBA, Advanced",Anthony S. Briggs,9780619206734.0," Cengage Learning; 1 edition (August 18, 2004)",542.0,$4.01
B1691,Access 97-2000: Development Outside BVA with CDR (Wordware Database Library),Devendra Saksena,9781556228223.0," Wordware Publishing, Inc. (May 25, 2001)",491.0,
B1692,Database Principles and Design,,9781844805402.0," Cengage Learning EMEA; 3 edition (April 16, 2008)",544.0,$90.27
B1693,MongoDB in Action,Kyle Banker,9781935182870.0," Manning Publications; 1 edition (December 19, 2011)",312.0,$27.73
B1694,Oracle 12c: SQL,,9781305251038.0," Course Technology; 3 edition (September 11, 2015)",604.0,$136.40
B1695,Oracle WebDB Bible,"Rick Greenwald, James Milbery",9780764533266.0," Wiley (October 25, 1999)",787.0,$0.65
B1696,Microsoft Access 2002 Fast & Easy (Fast & Easy (Premier Press)),Faithe Wempen,9780761533955.0," Muska & Lipman/Premier-Trade; 1 edition (April 1, 2002)",400.0,$0.13
B1697,"Algorithmic Aspects of Wireless Sensor Networks: First International Workshop, ALGOSENSORS 2004, Turku, Finland, July 16, 2004, Proceedings (Lecture Notes in Computer Science)",,9783540224761.0," Springer; 2004 edition (August 17, 2004)",206.0,
B1698,Expert dBASE,,9780961493707.0, Pub Group West (August 1985),251.0,
B1699,Understanding Oracle,James T. Perry,9780895885340.0, Sybex Inc (January 1989),672.0,
B1700,The Linux Database (Mis Press Slackware Series),Fred Butzen,9781558284913.0, Mis Pr (February 1997),561.0,
B1701,SQL in Easy Steps,,9781840782967.0," In Easy Steps Limited; 2nd edition (April 29, 2005)",192.0,
B1702,Special Edition Using Oracle8/8I,Nicholas Chase,9780789719751.0," Que (September 28, 2000)",1082.0,
B1703,Functional Data Analysis with R and MATLAB (Use R!),,9780387981840.0," Springer; 2009 edition (July 1, 2009)",202.0,$62.98
B1704,Object-Role Modeling Fundamentals: A Practical Guide to Data Modeling with ORM,,9781634620741.0," Technics Publications; First edition (April 10, 2015)",202.0,
B1705,OCP Oracle Database 10g: New Features for Administrators Exam Guide (Oracle Press),Sam R. Alapati,9780072258622.0," McGraw-Hill Education; 1 edition (November 5, 2004)",688.0,$59.99
B1706,MySQL Workbench: Data Modeling & Development (Oracle Press),Michael McLaughlin,9780071791885.0," McGraw-Hill Education; 1 edition (April 30, 2013)",480.0,$33.81
B1707,Integrating PHP with Windows (Developer Reference),Arno Hollosi,9780735647916.0," Microsoft Press; 1 edition (October 25, 2011)",664.0,$0.78
B1708,dBase IV 2.0 Programming,Cary N. Prague,9780830645787.0," TAB Books Inc; 4th edition (November 1, 1993)",911.0,
B1709,DB2 Udb E-Business Guide (Ibm Redbooks),,9780738424491.0, Ibm; 1 edition (July 2002),502.0,
B1710,Transact-SQL Programming: Covers Microsoft SQL Server 6.5 /7.0 and Sybase Adaptive Server 11.5,"Lee Gould, Andrew Zanevsky",9781565924017.0," O'Reilly Media; First edition (April 11, 1999)",840.0,
B1711,More Microsoft Office for Windows 95 for Dummies: A Reference for the Rest of Us,,9780764500091.0, John Wiley & Sons Inc (Computers) (June 1996),397.0,
B1712,Oracle Shell Scripting: Linux and UNIX Programming for Oracle (Oracle In-Focus series) (Volume 26),Jon Emmons,9780977671557.0," Rampant Techpress; First edition (May 28, 2007)",293.0,
B1713,Future Visions on Biomedicine and Bioinformatics 1: A Liber Amicorum in Memory of Swamy Laxminarayan (Communications in Medical and Care Compunetics),,9783642270123.0," Springer; 2011 edition (August 15, 2013)",168.0,$209.00
B1714,Essentials: Access 2002 Level 2 (Essentials Series: Microsoft Office XP),Dawn Parrish Wood,9780130927606.0," Prentice Hall (September 9, 2001)",232.0,
B1715,Interface Design & Document Design.,,9789042005105.0, Rodopi Bv Editions (January 2000),120.0,
B1716,Oracle SQL*Plus Pocket Reference (2nd Edition),Jonathan Gennick,9780596004415.0," O'Reilly Media; Second Edition edition (October 13, 2002)",120.0,$4.00
B1717,"Principles and Practice of Constraint Programming - CP 2003: 9th International Conference, CP 2003, Kinsale, Ireland, September 29 - October 3, 2003, Proceedings (Lecture Notes in Computer Science)",,9783540202028.0," Springer; 2003 edition (November 13, 2003)",1008.0,
B1718,"Materialized Views: Techniques, Implementations, and Applications",,9780262571227.0," The MIT Press (June 4, 1999)",616.0,
B1719,Data Mining: Practical Machine Learning Tools and Techniques with Java Implementations (The Morgan Kaufmann Series in Data Management Systems),"Ian H. Witten, Eibe Frank",9781558605527.0," Morgan Kaufmann; 1 edition (October 25, 1999)",371.0,$28.45
B1720,Filemaker Pro 2.0/2.1 Bible,Steven A. Schwartz,9781568842011.0, John Wiley & Sons Inc (Computers); Pap/Dis edition (November 1994),700.0,
B1721,The dBASE Query Language: How to Search for and Select Your Data in dBASE (An Alan Freedman Microguide),Alan Freedman,9780131961715.0, Prentice Hall Trade (February 1985),72.0,
B1722,Access 2003 Programming Weekend Crash Course,,9780764539756.0," Wiley; 1 edition (October 10, 2003)",504.0,$0.39
B1723,SQL 2008 Programming Joes 2 Pros Volume 4,,9780985226831.0," Joes 2 Pros International LLC (February 2, 2009)",480.0,
B1724,SQL Functions Programmer's Reference (Programmer to Programmer),,9780764569012.0," Wrox; 1 edition (April 29, 2005)",790.0,$18.79
B1725,Practical Probabilistic Programming,,9781617292330.0," Manning Publications; 1 edition (December 31, 2015)",325.0,$44.99
B1726,DB2 Udb Ese V8 Non-dpf Performance Guide for High Performance Oltp And Bi,,9780738498805.0," Ibm (April 18, 2004)",528.0,
B1727,Populating the Semantic Web: Combining Text and Relational Databases as RDF,Kate Byrne,9783843381161.0," LAP LAMBERT Academic Publishing (December 14, 2010)",284.0,$106.00
B1728,"Clarion Databases & SQL, A Practial Handbook of Database Design, Flat File & SQL Data Management, and Clarion Data Handling Tricks",,9780968955338.0, CoveComm (2004),623.0,
B1729,Advances in Learning Classifier Systems,,9783540424376.0," Springer; 2001 edition (August 29, 2001)",281.0,
B1730,iBatis in Action,Clinton Begin,9781932394825.0," Manning Publications; 1 edition (January 27, 2007)",384.0,$28.18
B1731,Managing Multimedia and Unstructured Data in the Oracle Database,,9781849686921.0," Packt Publishing (March 21, 2013)",504.0,
B1732,Microsoft Office 2003: The Complete Reference (Osborne Complete Reference Series),Guy Hart-Davis,9780072229950.0," McGraw-Hill Osborne Media; 2 edition (October 3, 2003)",920.0,$5.99
B1733,In Business With Access (Bk/Disk),Jeffry Byrne,9780134376905.0," Prentice Hall Ptr; Pap/Dsk edition (August 4, 1995)",384.0,
B1734,"New Perspectives on Microsoft Access 2010, Comprehensive (New Perspectives Series: Individual Office Applications)",Joseph J. Adamski,9780538798471.0," Course Technology; 1 edition (September 22, 2010)",832.0,$132.40
B1735,PHP and MySQL LiveLessons (Video Training),Marc Wandschneider,9780137155750.0," Prentice Hall; 1 edition (October 12, 2008)",112.0,$27.54
B1736,MDX Solutions: With Microsoft SQL Server Analysis Services 2005 and Hyperion Essbase,"Sivakumar  Harinath, Christopher  Webb",9780471748083.0," Wiley; 2 edition (March 6, 2006)",744.0,$49.14
B1737,Developing Enterprise Applications With Powerbuilder 6.0,,9781556226090.0, Wordware (July 1998),676.0,
B1738,dBASE IV 1.1: Quickstart,Marianne B. Fox,9780880226141.0, Que Pub; First Edition edition (June 1991),400.0,
B1739,Mastering Microsoft Office 2000 Professional Edition,"Gini Courter, Annette Marquis",9780782123135.0," Sybex; Professional Edition edition (June 3, 1999)",1200.0,$18.79
B1740,Beginning Oracle PL/SQL,,9781484207383.0," Apress; 2 edition (May 7, 2015)",492.0,$37.83
B1741,"Access 2003: Your visual blueprintfor creating and maintaining real-world databases (Visual Read Less, Learn More)",F. Scott Barker,9780764540813.0," Visual (January 2, 2004)",336.0,$12.68
B1742,Measuring Data Quality for Ongoing Improvement: A Data Quality Assessment Framework (The Morgan Kaufmann Series on Business Intelligence),Laura Sebastian-Coleman,9780123970336.0," Morgan Kaufmann; 1 edition (January 25, 2013)",376.0,$37.98
B1743,Programming Entity Framework: Code First,"Julia Lerman, Rowan Miller",9781449312947.0," O'Reilly Media; 1 edition (December 4, 2011)",194.0,$19.94
B1744,Discrete Mathematics for Computer Scientists (2nd Edition),,9780201360615.0," Addison-Wesley; 2 edition (October 7, 1998)",608.0,
B1745,Using Microsoft SQL Server 7.0 (Using ... (Que)),,9780789716286.0, Que; 1st edition (November 1998),746.0,
B1746,Oracle RAC & Grid Tuning with Solid-state Disk: Expert Secrets for High Performance Clustered Grid Computing (Oracle In-Focus series) (Volume 17),,9780976157359.0," Rampant Techpress (January 1, 2006)",200.0,
B1747,"Design, User Experience, and Usability. Theory, Methods, Tools and Practice: First International Conference, DUXU 2011, Held as Part of HCI ... Part I (Lecture Notes in Computer Science)",,9783642216749.0," Springer; 2011 edition (August 30, 2011)",718.0,$159.00
B1748,Oracle Designer/2000 Handbook (Oracle Series),"Paul Dorsey, Peter Koletzke",9780078822292.0," Oracle Pr; Authorized Oracle Press ed edition (October 1, 1996)",610.0,
B1749,Data Protection and Information Lifecycle Management,,9780131927575.0," Prentice Hall (October 3, 2005)",288.0,$49.99
B1750,Pro Access 2010 Development (Expert's Voice in Office),,9781430235781.0," Apress; 1 edition (June 13, 2011)",604.0,$44.99
B1751,Enterprise JMS Programming (M&T Books),Shaun Terry,9780764548970.0," Wiley; 1 edition (March 1, 2002)",408.0,$10.09
B1752,Practical Cassandra: A Developer's Approach (Addison-Wesley Data & Analytics Series),"Russell Bradberry, Eric Lubow",9780321933942.0," Addison-Wesley Professional; 1 edition (December 29, 2013)",208.0,$27.70
B1753,Enterprise Hadoop,,9781491905081.0," O'Reilly Media; 1 edition (December 25, 2015)",220.0,$49.99
B1754,SQL Anywhere Studio 9 Developer's Guide (Wordware Applications Library),Breck Carter,9781556225062.0," Jones & Bartlett Learning (July 6, 2004)",474.0,
B1755,Predictive Policing: The Role of Crime Forecasting in Law Enforcement Operations,,9780833081483.0," RAND Corporation (October 15, 2013)",186.0,$39.95
B1756,OCA Oracle Database 11g: SQL Fundamentals I: A Real World Certification Guide (1ZO-051),,9781849683647.0," Packt Publishing (December 5, 2011)",460.0,
B1757,"Big Data: Related Technologies, Challenges and Future Prospects (SpringerBriefs in Computer Science)","Min Chen, Shiwen Mao, Yin Zhang",9783319062440.0," Springer; 2014 edition (May 6, 2014)",89.0,
B1758,"Databases in Networked Information Systems: 9th International Workshop, DNIS 2014, Aizu-Wakamatsu, Japan, March 24-26, 2014, Proceedings (Lecture ... Applications, incl. Internet/Web, and HCI)",,9783319056920.0," Springer; 2014 edition (February 20, 2014)",275.0,
B1759,Six-Step Relational Database Design(TM): A step by step approach to relational database design and development Second Edition,Fidel A Captain,9781481942720.0," CreateSpace Independent Publishing Platform; 2 edition (May 11, 2013)",232.0,
B1760,Programming Informix SQL/4Gl: A Step-By-Step Approach,Cathy Kipp,9780131493940.0, Prentice Hall (January 1995),496.0,
B1761,Building Forms & Reports: Using Microsoft Access 2010,F. Mark Schiavone,9780615866666.0," Sycamore Technical Press (September 28, 2013)",272.0,
B1762,Informix Universal Data Option (Client/Server),Paul R. Allen,9780079136978.0," Computing Mcgraw-Hill (August 1, 1998)",853.0,
B1763,MS Access 97: One Step at a Time (BP),Noel Kantaris,9780859344302.0, Bernard Babani Publishing (July 1997),144.0,
B1764,"Combinatorial Pattern Matching: 18th Annual Symposium, CPM 2007, London, Canada, July 9-11, 2007,     Proceedings (Lecture Notes in Computer Science)",,9783540734369.0," Springer; 2007 edition (August 17, 2007)",368.0,$109.00
B1765,Managing Data Using Excel (Research Skills),,9781784270070.0," Pelagic Publishing (April 9, 2015)",556.0,
B1766,MS Access 97 Facil,,9789688809778.0, Prentice Hall (1997),320.0,
B1767,The Programmer's Guide to Microsoft Access: Microsoft Access Interview Questions Answers and Explanations,,9781933804583.0," Equity Press (March 19, 2007)",168.0,
B1768,Oracle Database 11g R2: Architecture & Internals,,9781936930173.0," Sideris Courseware Corp. (April 15, 2011)",260.0,
B1769,Beginning MySQL Database Design and Optimization: From Novice to Professional,,9781590593325.0," Apress; 1 edition (October 27, 2004)",520.0,$34.29
B1770,Conceptual Modeling for E-Business and the Web: ER 2000 Workshops on Conceptual Modeling Approaches for E-Business and the World Wide Web and ... (Lecture Notes in Computer Science),,9783540410737.0," Springer; 2000 edition (October 27, 2000)",179.0,
B1771,"Evolutionary Computation, Machine Learning and Data Mining in Bioinformatics: 10th European Conference, EvoBIO 2012, Málaga, Spain, April 11-13, 2012, Proceedings (Lecture Notes in Computer Science)",,9783642290657.0," Springer; 2012 edition (March 17, 2012)",255.0,
B1772,Advanced Data Mining Techniques,Dursun Delen,9783540769163.0," Springer; 2008 edition (March 4, 2008)",180.0,$159.00
B1773,"Landing Page 101: Learn the Top 100 Tips to Landing Pages - Improve your ROI with Quality Landing Pages, Now Create Landing Pages that Truly Convert",,9781921523748.0," Emereo Publishing (October 6, 2008)",168.0,
B1774,DB2 Udb Server for Os/390 Version 6 Technical Update,,9780738417950.0, Ibm (June 2000),306.0,
B1775,Hadoop MapReduce v2 Cookbook Second Edition,Thilina Gunarathne,9781783285471.0," Packt Publishing - ebooks Account; 2 edition (January 25, 2015)",293.0,
B1776,Access 97 SECRETSÂ,"Cary N. Prague, James D. Foxall",9780764530432.0," Wiley (March 4, 1997)",1091.0,$23.49
B1777,Joe Celko's SQL for Smarties: Advanced SQL Programming (The Morgan Kaufmann series in data management systems),Joe Celko,9781558603233.0, Morgan Kaufmann Pub (June 1995),467.0,$8.08
B1778,A Guide to MySQL (Available Titles Skills Assessment Manager (SAM) - Office 2010),Philip J. Pratt,9781418836351.0," Course Technology; 1 edition (December 9, 2005)",304.0,$90.75
B1779,Creating your MySQL Database: Practical Design Tips and Techniques: A short guide for everyone on how to structure your data and set-up your MySQL database tables efficiently and easily.,,9781904811305.0," Packt Publishing (November 25, 2006)",108.0,
B1780,Teach Yourself Access 97 VISUALLY (IDG's 3-D Visual Series),,9780764560262.0," Visual; 1 edition (July 23, 1997)",303.0,$14.09
B1781,concrete5 Beginner's Guide,,9781849514286.0," Packt Publishing (March 18, 2011)",320.0,
B1782,"LATIN 2002: Theoretical Informatics: 5th Latin American Symposium, Cancun, Mexico, April 3-6, 2002, Proceedings (Lecture Notes in Computer Science)",,9783540434009.0," Springer; 2002 edition (May 28, 2002)",638.0,
B1783,Design Databases: Microsoft Access 2010 (Tilde <i>skills</i>),Tilde skills,9780734607874.0," Tilde University Press; 2 edition (March 15, 2014)",190.0,
B1784,Administrator's Guide to SQL Server 2005,Buck Woody,9780321397973.0," Addison-Wesley Professional; 1 edition (June 18, 2006)",648.0,$54.99
B1785,Oracle 10g: SQL,Joan Casteel,9781418836290.0," Course Technology; 1 edition (January 27, 2006)",640.0,$78.99
B1786,Oracle SQL Tuning & CBO Internals (Oracle In-Focus series),,9780974599335.0," Rampant Techpress (April 28, 2004)",300.0,
B1787,Data Mining for the Masses,Dr. Matthew A North,9780615684376.0," Global Text Project (August 18, 2012)",264.0,
B1788,"A Beginner's Guide to Finite Mathematics: For Business, Management, and the Social Sciences",W.D. Wallis,9780817642709.0," Birkhäuser Boston; 1 edition (November 6, 2003)",366.0,
B1789,Introduction to Application Software Using Vp Planner dBASE III Plus and Wordperfect,Stephen Zollos,9780675209557.0, Merrill Pub Co (June 1988),131.0,$4.95
B1790,Access Bible for Windows 95,Cary N. Prague,9781568844930.0, John Wiley & Sons Inc (Computers); 3 Pap/Dsk edition (December 1995),1112.0,
B1791,Filemaker Pro 4: A Developer's Guide,Alex Kennedy,9780201360691.0," Addison-Wesley (C); 2nd edition (May 15, 1999)",478.0,
B1792,Microsoft® Active Directory® Branch Office Guide Volume 1: Planning,,9780735618244.0," Microsoft Press; 1 edition (July 24, 2002)",88.0,$5.03
B1793,"Learning PHP, MySQL, and JavaScript: A Step-By-Step Guide to Creating Dynamic Websites (Animal Guide)",Robin Nixon,9780596157135.0," O'Reilly Media; 1 edition (July 24, 2009)",528.0,$3.99
B1794,"Classification, Clustering, and Data Mining Applications: Proceedings of the Meeting of the International Federation of Classification Societies ... Data Analysis, and Knowledge Organization)",,9783540220145.0," Springer; Softcover reprint of the original 1st ed. 2004 edition (July 27, 2004)",658.0,$179.00
B1795,The Microsoft Access Handbook,,9780078820144.0," Mcgraw-Hill Osborne Media; 2nd edition (March 1, 1994)",58.0,
B1796,Data Links: Managing Files Using DB2 (Ibm Redbooks),,9780738423104.0, Ibm; 1 edition (December 2001),372.0,
B1797,Hadoop Operations and Cluster Management Cookbook,Shumin Guo,9781782165163.0," Packt Publishing (July 24, 2013)",368.0,
B1798,Oracle High-Performance Tuning with STATSPACK,Donald K. Burleson,9780072133783.0," McGraw-Hill Companies; 1st edition (April 20, 2001)",674.0,
B1799,Data Warehousing For Dummies,,9780470407479.0," For Dummies; 2nd edition (March 3, 2009)",384.0,
B1800,"Experimental Algorithms: 6th International Workshop, WEA 2007, Rome, Italy, June 6-8, 2007, Proceedings (Lecture Notes in Computer Science / Theoretical Computer Science and General Issues)",,9783540728443.0," Springer; 2007 edition (July 11, 2007)",450.0,$129.00
B1801,"Algorithm Theory - SWAT '96: 5th Scandinavian Workshop on Algorithm Theory, Reykjavik, Iceland, July 1996. Proceedings (Lecture Notes in Computer Science)",,9783540614227.0," Springer; 1996 edition (June 19, 1996)",462.0,
B1802,"Laboratory Course in Disc Operating System, WORDPERFECT 5.0, Lotus 1-2-3 and dBase III Plus (Heath laboratory course series)",Ernest S. Colantonio,9780669245028.0, D.C. Heath (March 1990),77.0,
B1803,"Symbiotic Interaction: Third International Workshop, Symbiotic 2014, Helsinki, Finland, October 30-31, 2014, Proceedings (Lecture Notes in Computer Science)",,9783319134994.0," Springer; 2014 edition (December 6, 2014)",145.0,
B1804,Microsoft SQL Server 2012 Master Data Services 2/E,Tyler Graham,9780071797856.0," McGraw-Hill Education; 2 edition (October 30, 2012)",416.0,$34.81
B1805,Microsoft Access 2013 Step by Step,"Joan Lambert, Joyce Cox",9780735669086.0," Microsoft Press; 1 edition (February 25, 2013)",448.0,$24.88
B1806,Developing Time-Oriented Database Applications in SQL (The Morgan Kaufmann Series in Data Management Systems),Richard T. Snodgrass,9781558604360.0," Morgan Kaufmann (July 26, 1999)",544.0,
B1807,"Model Building in Mathematical Programming, 4th Edition",,9780471997887.0," Wiley; 4 edition (October 14, 1999)",368.0,$21.69
B1808,"Technology In Action, Complete, Exploring Microsoft Office 2010, Volume 1, and myitlab Access Card for Office 2010 Package",,9780132836661.0," Prentice Hall; 1 edition (July 7, 2011)",685.0,$90.04
B1809,Official Sybase SQL Anywhere Developer's Guide,Ian Richmond,9781850328605.0," Intl Thomson Computer Pr (Sd) (December 12, 1997)",400.0,
B1810,This is not available 065204,,9781249881674.0," ProQuest, UMI Dissertation Publishing (October 18, 2012)",116.0,
B1811,Oracle PL/SQL 101,Christopher Allen,9780072126068.0," McGraw-Hill Osborne Media; 1 edition (December 1, 2000)",420.0,$5.71
B1812,"Google Drive & Docs in 30 Minutes (2nd Edition): The unofficial guide to the new Google Drive, Docs, Sheets & Slides",Ian Lamont,9781939924315.0," In 30 Minutes Guides; 2 edition (January 26, 2015)",118.0,$10.44
B1813,HTML 4 Bible,Bryan Pfaffenberger,9780764532207.0," Wiley; 1 edition (July 29, 1998)",960.0,$5.10
B1814,"Sets, Logic and Maths for Computing (Undergraduate Topics in Computer Science)",David Makinson,9781447124993.0," Springer; 2nd ed. 2012 edition (February 28, 2012)",283.0,$30.54
