ID_A,ID_B,Title_A,Title_B,ISBN13_A,ISBN13_B
BN0722,HC0193,Silence,Erak's Ransom(Ranger's Apprentice (Quality)),9781496153678,9780142415252
BN1106,HC2697,"Thirst No. 2: Phantom, Evil Thirst, and Creatures of Forever (Last Vampire Series)",Dark Destiny(Dark Mirror),9781416983095,9780312622862
BN0387,HC1448,The Last of the Mohicans (Barnes & Noble Classics Series),Enchantress from the Stars,9781593081379,9780142500378
BN0303,HC0307,I Am Alice (Last Apprentice Series #12),Harriet the Spy,9780061715150,9780440416791
BN1037,HC0459,Son of the Mob,Scorch(Croak),9780786815937,9780547624570
BN1192,HC1913,How to Win Friends and Influence People for Teen Girls,Dairy Queen,9780743272773,9780618863358
BN3003,HC3078,"Dirt Bikes, Drones, and Other Ways to Fly","Draw 50 Flowers, Trees, and Other Plants",9780544542617,9780385471503
BN0827,HC2491,Rebel Angels (Gemma Doyle Trilogy #2),The Subtle Knife(His Dark Materials (Paperback)),9780385733410,9780440238140
BN2599,HC1331,The Name of the Game Was Murder,What She Left Behind,9780440219163,9781442439511
BN1691,HC1067,Insurgente (Divergent Series #2),The Batboy,9788427203181,9780142417829
BN1406,HC1214,Fire Season (Star Kingdom Series #2),A Matter of Trust(Bluford (Quality)),9781451639216,9780439865470
BN2981,HC0876,Rose Daughter,The Pushcart War,9780441005833,9780440471479
BN2498,HC1716,Classy: Exceptional Advice for the Extremely Modern Lady,The First Americans(History of US (Paperback)),9781595142795,9780195327151
BN2418,HC2528,Envy (Luxe Series #3),Alexander the Great(Wicked History (Paperback)),9780061345746,9780531228210
BN2639,HC2787,Jumping Fire: A Smokejumper's Memoir of Fighting Wildfire,Temptation(Harlequin Teen),9780156013970,9780373210541
BN0059,HC1169,Hatchet (Brian's Saga Series #1),Year of Impossible Goodbyes,9781416936473,9780440407591
BN2193,HC2820,Princess in Training (Princess Diaries Series #6),The Disappearance of Haruhi Suzumiya(Melancholy of Haruhi Suzumiya (Paper)),9780061543654,9780316038898
BN2784,HC2549,"Every You, Every Me",Stop Pretending,9780375854514,9780064462181
BN2543,HC1239,Palace of the Damned (Saga of Larten Crepsley Series #3),Aimee,9780316078696,9780142400258
BN2996,HC1317,Blackout,The Gollywhopper Games,9780062026132,9780061214523
BN1771,HC1938,With Every Drop of Blood,Anne Frank,9780440219835,9781596435476
BN2400,HC2890,The Legend of Luke (Redwall Series #12),Zebrafish,9780441007738,9781416997078
BN1033,HC0328,Sometimes It Lasts (Sea Breeze Series #5),Milkweed(Random House Reader's Circle),9781481406703,9780375861475
BN0553,HC0233,"The Beekeeper's Apprentice: or, On the Segregation of the Queen",Crank,9781250055705,9780689865190
BN0869,HC0658,Behemoth (Leviathan Series #2),"Algebra, Grades 6-8",9781416971764,9780769663067
BN2301,HC1900,Vampire Academy: A Graphic Novel,Rose Blanche(Creative Paperbacks),9781595144294,9780898123852
BN1456,HC0007,The Host with Bonus Chapter,The Lightning Thief(Percy Jackson & the Olympians (Paperback)),9780316068055,9780786838653
BN1752,HC1191,Star Wars The New Rebellion,The Stress Reduction Workbook for Teens(Instant Help Solutions),9780553574142,9781572246973
BN1845,HC2354,Jessica's Guide to Dating on the Dark Side (Jessica's Guide Series #1),Never Enough,9780547259406,9781442429079
BN0198,HC1230,Confessions of a Murder Suspect,The Bridge to Never Land,9781455547746,9781423160298
BN2141,HC2378,"His Dark Materials: The Golden Compass, The Subtle Knife, The Amber Spyglass",Under the Persimmon Tree,9780375847226,9780312377762
BN1280,HC2256,Storm (Paper Gods Series #3),First Semester(Kimani TRU),9780373211746,9780373830824
BN1630,HC0726,Endless,Snakehead(Alex Rider Adventures (Paperback)),9781402289453,9780142412121
BN0483,HC1733,Burned (House of Night Series #7),The Bar Code Rebellion,9780312387969,9780439803854
BN0286,HC0920,Sleeping Freshmen Never Lie,The Stars,9780142407806,9780547132808
BN0357,HC0029,The Sorceress (The Secrets of the Immortal Nicholas Flamel #3),City of Bones(Mortal Instruments (Paperback)),9780385735308,9781416955078
BN1900,HC0734,BZRK Reloaded,An Inconvenient Truth,9781606845042,9780670062720
BN1414,HC2675,Los juegos del hambre (The Hunger Games),The Rivers of Zadaa(Pendragon (Quality)),9788427202122,9780689869129
BN2341,HC2280,L. A. Candy (L. A Candy Series #1),Famous for Thirty Seconds,9780061767593,9781416997863
BN2524,HC0526,Antrax (Voyage of the Jerle Shannara Series #2),Deadline,9780345397676,9780060850913
BN0204,HC1554,"Drums, Girls, and Dangerous Pie",American Medical Association Girl's Guide to Becoming a Teen,9780545722865,9780787983444
BN2554,HC1868,"Mississippi Jack: Being an Account of the Further Waterborne Adventures of Jacky Faber, Midshipman, Fine Lady, and Lily of the West (Bloody Jack Adventure Series #5)",The Raging Fires(Merlin (Puffin)),9780152066321,9780142419212
BN1331,HC1518,Witch Hunter,"Dark Magick, Awakening, and Spellbound(Sweep 3 in 1)",9781408335222,9780142418970
BN1793,HC0379,Pendragon (Pendragon Cycle Series #4),Letters to a Young Brother,9780380717576,9781592402496
BN1517,HC1143,Antigoddess (Goddess War Series #1),"Every You, Every Me",9780765334466,9780375854514
BN0565,HC1271,"I, Robot",Lady Knight(Protector of the Small (Paperback)),9780553382563,9780375814716
BN0518,HC2085,The Dead and the Gone (Life As We Knew It #2),Incarnate,9780547258553,9780062060761
BN2443,HC0419,The Fire Wish,America Street,9780385369794,9780892551910
BN1419,HC1862,The Land,Messenger,9780142501467,9780440239123
BN0857,HC0896,Elixir: A Covenant Novella,This Lullaby,9781937053406,9780142501559
BN1146,HC0092,Pop,Alice's Adventures in Wonderland(Dover Thrift Editions),9780061742613,9780486275437
BN2996,HC2040,Blackout,Prom & Prejudice,9780062026132,9780545240789
BN1191,HC1590,Exit Here.,Gossip Girl(Gossip Girl Novels (Paperback)),9781416917489,9780316910330
BN0028,HC0844,Inheritance (Inheritance Cycle Series #4),Waiting for Normal,9780375846311,9780060890902
BN2293,HC0192,The Isle of Blood,The King's of Clonmel(Ranger's Apprentice (Quality)),9781481425506,9780142418574
BN0368,HC2172,Copper Sun,Shugo Chara!(Shugo Chara!),9781416953487,9780345501462
BN2078,HC1909,Lord of the Shadows (Cirque Du Freak Series #11),The Artemis Fowl #2(Artemis Fowl (Graphic Novels)),9780316016612,9781423114079
BN0279,HC2833,Lure of the Dead (Last Apprentice Series #10),Dove,9780062027627,9780060920470
BN2990,HC0051,Annexed,The Lightning Thief(Percy Jackson & the Olympians (Paperback)),9780547577265,9781423134947
BN2768,HC1696,Ilse Witch (Voyage of the Jerle Shannara Series #1),Obernewtyn(Obernewtyn Chronicles the Obernewtyn Chronicles),9780345396556,9780375857676
BN2900,HC1837,Infinite (Incarnate Trilogy Series #3),Playground,9780062060822,9781595144782
BN3000,HC0814,The Devouring (The Devouring Series #1),"War, Terrible War, 1855-1865(History of US (Paperback))",9780316027120,9780195327205
BN0025,HC3099,The Catcher in the Rye,Corazon de Tinta,9780316769174,9780545079143
BN0951,HC0379,City of the Beasts (Alexander Cold Series #1),Letters to a Young Brother,9780060535032,9781592402496
BN0232,HC0083,Crossed (Matched Trilogy Series #2),Holes,9780142421710,9780440228592
BN1221,HC0287,I Have a Bad Feeling About This,Fire from the Rock,9781402284557,9780142411995
BN0299,HC0119,Boy21,"Tomorrow, When the War Began(Tomorrow)",9780316127967,9780439829106
BN1104,HC1059,Hogfather (Discworld Series #20),Night Star(Immortal Brotherhood),9780062276285,9781250005946
BN1892,HC1140,Beneath My Mother's Feet,"September 11, 2001",9781442414518,9780763636357
BN0348,HC2901,The 7 Habits of Highly Effective Teens Personal Workbook,The Mayflower and the Pilgrims' New World,9781476764689,9780142414583
BN2109,HC0731,ACID,Nail Art [With 6 Bottles of Nail Paint],9780385372428,9781591746683
BN1675,HC1243,Midnight Frost (Mythos Academy Series #5),Killers of the Dawn(Cirque Du Freak: Saga of Darren Shan (Paperback)),9780758281494,9780316106542
BN2955,HC2040,Kidnapped,Prom & Prejudice,9781508853343,9780545240789
BN0381,HC1578,Soldier's Heart: Being the Story of the Enlistment and Due Service of the Boy Charley Goddard in the First Minnesota Volunteers,Darkness Before Dawn,9780440228387,9780062020659
BN1885,HC2968,A Million Suns (Across the Universe Series #2),Legacy(Harlequin Teen),9781595145376,9780373210343
BN2726,HC1136,Life: The Orignal Picture Puzzle,Twilight(Warriors: The New Prophecy (Paperback)),9781933821962,9780060827670
BN0663,HC2656,Tiger's Quest (Tiger's Curse Series #2),Fade Out(Morganville Vampires (Mass Market)),9781454903581,9780451228666
BN2203,HC2469,Jessica's Guide to Dating on the Dark Side (Jessica's Guide Series #1),Philip Pullman: His Dark Materials(His Dark Materials (Paperback)),9780547259406,9780375847226
BN2896,HC1986,I Am Mordred (Tale of Camelot Series #1),Skulduggery Pleasant(Skulduggery Pleasant (Paperback)),9780698118416,9780061240904
BN0993,HC2210,Conversion,Eva,9780147511553,9780440207665
BN2443,HC2164,The Fire Wish,King George: What Was His Problem?,9780385369794,9781596435186
BN1663,HC1610,Princess of Glass,"The Shadow Children, the Complete Series(Shadow Children)",9781599906591,9781442468641
BN2480,HC0659,Sealed with a Diss (Clique Series #8),Julie of the Wolves,9780316115063,9780060540951
BN2217,HC1343,North of Beautiful,Skyship Academy(Skyship Academy),9780316025065,9780738723426
BN1108,HC1854,Warm Bodies,The Sweet Far Thing(Readers Circle (Delacorte)),9781476717463,9780440237778
BN2237,HC0877,Stop Pretending: What Happened when My Big Sister Went Crazy,The Endless Steppe,9780064462181,9780064405775
BN1691,HC1265,Insurgente (Divergent Series #2),The Lab(Lab (Mass Market)),9788427203181,9780545075954
BN1851,HC2282,The Vanishing Game,East,9781619631274,9780152052218
BN0646,HC1098,The Name of the Star (Shades of London Series #1),Beauty,9780142422052,9780060753108
BN0952,HC1751,The Fifth of March: A Story of the Boston Massacre,To Save a Life,9780152050788,9780982374467
BN1003,HC1505,Girl of Nightmares,Hero,9780765328687,9781561454273
BN1697,HC0625,"Izzy, Willy-Nilly",5 Minutes a Day,9781416903390,9781605871257
BN0658,HC0255,Ashen Winter (Ashfall Series #2),New Moon(Twilight Saga (Paperback)),9781933718989,9780316024969
BN2764,HC0171,Flight #116 is Down,The Wednesday Wars,9780590444798,9780547237602
BN0556,HC2726,"Out of Sight, Out of Time (Gallagher Girls Series #5)",Seventeen Presents... 500 Beauty Tips,9781423148043,9781588166425
BN2013,HC2055,The Rise and Fall of a Theater Geek,Gone(Wake Trilogy (Paperback)),9780449816721,9781416979210
BN2028,HC0260,Sea of Stars,The Sorceress(Secrets of the Immortal Nicholas Flamel (Paperback)),9781477828236,9780385735308
BN2104,HC0394,The Rising (Department 19 Series #2),The Incredible Journey,9781595146298,9780440413240
BN0614,HC1409,Shadow Kiss (Vampire Academy Series #3),Deenie,9781595141972,9780440932598
BN1416,HC2984,Life: The Ultimate Picture Puzzle: Can You Spot the Differences?,The Lost Crown,9781603207515,9781416983415
BN1669,HC1859,Halo (Halo Trilogy #1),Silver(Bandia Novel),9780312674366,9780738733036
BN2455,HC1817,We Are Witnesses: Five Diaries of Teenagers Who Died in the Holocaust,Many Waters(Madeleine L'Engle's Time Quintet),9780312535674,9780312368579
BN1946,HC0196,The Diamond Throne (Elenium Series #1),Before I Fall,9780345367693,9780061726811
BN0146,HC2916,Revealed (House of Night Series #11),Tucket's Ride(Tucket Adventures (Paperback)),9781250061409,9780440411475
BN2900,HC2266,Infinite (Incarnate Trilogy Series #3),Young Fu of the Upper Yangtze,9780062060822,9780312380076
BN1148,HC2179,The Killing: Mission 4 (Cherub Series),If I Should Die Before I Wake,9781442413634,9780152046798
BN0883,HC1354,Betrayed (House of Night Series #2),Fractions Grade 6(Kumon Math Workbooks),9780312360283,9781933241609
BN2131,HC0930,The Secret Hour (Midnighters Series #1),She's All That!(Mythlopedia),9780060519537,9781606310595
BN2937,HC1788,Rivals and Retribution (13 to Life Series #5),We Are Witnesses,9780312625184,9780312535674
BN1086,HC3072,Running with the Demon (Word and The Void Trilogy Series #1),"Step-By-Step Problem Solving, Grade 5(Singapore Math)",9780345422583,9781609964801
BN1066,HC0301,Someone Like You (reissue),The Mad Art of Caricature!,9780142401774,9780983576709
BN2331,HC1391,In the Hand of the Goddess (Song of the Lionness Series #2),School of Fear(School of Fear (Paperback)),9780689878565,9780316033299
BN1718,HC0935,"Beach Blondes: June Dreams, July's Promise, August Magic (Summer Series)",The Black Pearl,9781416961338,9780547334004
BN0815,HC2347,Burn for Burn (Burn for Burn Series #1),Summer of Fear,9781442440760,9780440983248
BN0567,HC0707,The Raging Fires (Merlin Saga Series #3),The Apothecary,9780142419212,9780142422069
BN1386,HC1122,Ask Me No Questions,Don't Sit on the Baby!,9781416949206,9780982732236
BN1578,HC1484,Star Wars Episode III: Revenge of the Sith,Shiver Trilogy,9780345428844,9780545426640
BN0699,HC1470,I Am the Mission (Unknown Assassin Series #2),Midnight Magic,9780316199711,9780439242196
BN2548,HC1570,Remember Me: Remember Me; The Return; The Last Story,Puberty Boy,9781442405967,9781741145632
BN2329,HC0911,End of Days (Fallen Series #3),Catching Jordan,9781442423497,9781402262272
BN0514,HC2347,Stone Cold Touch (Dark Elements Series #2),Summer of Fear,9780373211340,9780440983248
BN0541,HC0015,Under the Never Sky (Under the Never Sky Series #1),Esperanza Rising,9780062072047,9780439120425
BN0809,HC0108,The Anger Workbook for Teens: Activities to Help You Deal with Anger and Frustration,The Adventures of Ulysses,9781572246997,9780590425995
BN2054,HC1139,Tom Clancy's Op-Center #10: Sea of Fire,Stolen Nights(Vampire Queen),9780425190913,9780312649920
BN0514,HC1005,Stone Cold Touch (Dark Elements Series #2),Return to Paradise,9780373211340,9780738718682
BN0738,HC2601,Ash,Phantom Stallion #13(Phantom Stallion),9780316040105,9780060583149
BN3018,HC0696,Hattie Ever After,I Know What You Did Last Summer,9780375850905,9780440228448
BN0773,HC2828,I Shall Wear Midnight: The Fourth Tiffany Aching Adventure (Discworld Series #38),Lemonade Mouth,9780061433061,9780385735117
BN0498,HC1560,The Girl of Fire and Thorns (Girl of Fire and Thorns Series #1),Tiger(Five Ancestors (Paperback)),9780062026507,9780375830723
BN0833,HC2685,The Hobbit: The Enchanting Prelude to The Lord of the Rings,A Summer of Kings,9780345339683,9780547577302
BN0358,HC2123,The Looking Glass Wars (Looking Glass Wars #1),Zahrah the Windseeker,9780142409411,9780547020280
BN1775,HC0324,Caucasia: A Novel,Flawless(Pretty Little Liars (Quality)),9781573227162,9780060887353
BN0497,HC2100,Through the Ever Night (Under the Never Sky Series #2),Willful Impropriety,9780062072078,9780762444304
BN1526,HC1192,The Vampire Prince (Cirque Du Freak Series #6),Cascade(River of Time),9780316602747,9781434764317
BN0155,HC0245,Nothing But the Truth: A Documentary Novel,Kingdom Keepers(Kingdom Keepers (Paperback)),9780545174152,9781423123118
BN1335,HC1935,Nightmares and Dreamscapes,The Drama Years,9781439102565,9781451627916
BN0751,HC0131,Beautiful Darkness (Beautiful Creatures Series #2),Out from Boneville(Bone (Graphix Paperback)),9780316077040,9780439706407
BN1589,HC0341,BZRK,Journey to the River Sea,9781606844182,9780142501849
BN0665,HC0762,The Golden Compass (His Dark Materials Series #1),The Eleventh Plague,9780440418320,9780545290159
BN2015,HC1591,The Tyrant's Daughter,The Year of the Hangman,9780449809990,9780142400784
BN1108,HC0924,Warm Bodies,Tintin in America(Adventures of Tintin (Paperback)),9781476717463,9780316358521
BN0573,HC2481,Elements: A Visual Exploration of Every Known Atom in the Universe,Secrets and Lies(Capital Girls),9781579128951,9780312623050
BN1263,HC0019,Crystal Cave (Arthurian Saga Series #1),The Hobbit,9780060548254,9780547928227
BN0804,HC2060,Coming of Age in Mississippi,They Broke the Law; You Be the Judge,9780440314882,9781575421346
BN2664,HC0711,Robot Building for Teens,Harry Potter and the Prisoner of Azkaban(Harry Potter),9781133948650,9780439655484
BN0552,HC2224,Whirligig,The Fine Art of Truth or Dare,9780312629113,9780142420904
BN0166,HC2365,The Sky Is Everywhere,Revenge of the Whale,9780142417805,9780142400685
BN0815,HC1956,Burn for Burn (Burn for Burn Series #1),A Proud Taste for Scarlet and Miniver,9781442440760,9780689846243
BN0274,HC2957,Panic,A Breath of Eyre,9780062014566,9780758269485
BN2163,HC1342,Dicey's Song,Hex Hall(Hex Hall (Quality)),9781442428799,9781423121398
BN2388,HC2623,"Jake, Reinvented",Zap,9780786856978,9780763632342
BN2136,HC0949,Hell's Heroes (Demonata Series #10),The Ask and the Answer(Chaos Walking Trilogy (Paper)),9780316048910,9780763648374
BN1266,HC1701,Revolution,Teens Cook,9780385737647,9781580085847
BN1651,HC3071,Sever (Chemical Garden Series #3),See No Evil(Orca Currents (Quality)),9781442409101,9781551436197
BN0111,HC1994,It's Kind of a Funny Story,Foiled,9780786851973,9781596432796
BN1010,HC2564,The Recruit: Mission 1 (Cherub Series),The Second Summer of the Sisterhood(Sisterhood of the Traveling Pants (Paperback)),9781442413603,9780553495010
BN1923,HC2294,Facing the Lion (Abridged Edition): Memoirs of a Young Girl in Nazi Europe,The Named(Guardians of Time),9781937188009,9781582349138
BN1592,HC1880,Hunters of the Dusk (Cirque Du Freak Series #7),Basher Science: Human Body(Basher),9780316602112,9780753465011
BN2437,HC2751,My Favorite Mistake (A Circuit Series #2),Pilgrims Don't Wear Pink,9781599906423,9780547564593
BN0007,HC1827,The Giver,The Afterlife,9780544336261,9780152052201
BN1320,HC3033,Star Wars Rogue Planet,Prom,9780345435408,9780142405703
BN1642,HC1379,Steppenwolf,Notes from the Dog,9780312278670,9780375855429
BN3008,HC2753,Bitter End,Ripper(Ripper Novel),9780316086967,9780738730721
BN1216,HC0660,Some Boys,"Love, Stargirl",9781402298561,9780375856440
BN2343,HC1362,Murder on the Iditarod Trail,Also Known as Harper,9780802123398,9780312659349
BN0108,HC0567,The Eye of Minds (Mortality Doctrine Series #1),"Lucky Star, Volume 1(Lucky Star (Bandai))",9780385741408,9781604961126
BN0635,HC2318,Hunger of Memory: The Education of Richard Rodriguez,Downsiders,9780553272932,9781416997474
BN0650,HC1784,King Lear (No Fear Shakespeare Series),Life in Prison,9781586638535,9781587170942
BN2430,HC0397,S.E.X.: The All-You-Need-To-Know Progressive Sexuality Guide to Get You Through High School and College,Max the Mighty,9781600940101,9780590579643
BN0738,HC1592,Ash,Revolution News(History News (Candlewick)),9780316040105,9780763612955
BN2821,HC0739,Soul Screamers Volume Two: My Soul to Keep\My Soul to Steal\Reaper,Dear Bully,9780373210794,9780062060976
BN2096,HC1322,Tom Clancy's Op-Center #1,Black Dawn(Morganville Vampires),9780425147368,9780451237934
BN0130,HC0051,I Am Number Four (Lorien Legacies Series #1),The Lightning Thief(Percy Jackson & the Olympians (Paperback)),9780061969577,9781423134947
BN1336,HC1650,Sunrise over Fallujah,Shadow of a Bull,9780439916257,9781416933953
BN1306,HC0364,Mas alla de mi (Reaching Out),Sabotaged(Missing (Aladdin)),9780547250311,9781416954255
BN1965,HC1998,Children of the River,While I Live(Ellie Chronicles (Quality)),9780440210221,9780439783231
BN2007,HC1231,The Rest of Us Just Live Here,Give a Boy a Gun,9780062415639,9780689848933
BN2102,HC2820,Book of a Thousand Days,The Disappearance of Haruhi Suzumiya(Melancholy of Haruhi Suzumiya (Paper)),9781599903781,9780316038898
BN0538,HC2003,It's Not Summer Without You,Flight(Smallville (Little Brown Paperback)),9781416995562,9780316174688
BN1885,HC2717,A Million Suns (Across the Universe Series #2),Guantanamo Boy,9781595145376,9780807530788
BN2881,HC2915,Exile's Valor (Heralds of Valdemar Series #7),Getting the Girl,9780756402211,9780439389501
BN2528,HC2627,Down a Dark Hall,Hanging on to Max,9780316098984,9780689862687
BN1358,HC0418,Vitro,"M.C. Higgins, the Great",9781595146069,9781416914075
BN1833,HC1139,"The Morganville Vampires, Volume 1",Stolen Nights(Vampire Queen),9780451230546,9780312649920
BN1943,HC2035,"Buffy the Vampire Slayer Season Eight, Volume 2: No Future for You","Tiger, Tiger",9781593079635,9780440420446
BN1351,HC0097,Fools' Gold (Order of Darkness Series #3),Black Ships Before Troy,9781442476912,9780553494839
BN0410,HC1811,Stranger in a Strange Land,The Woman Who Rides Like a Man(Song of the Lioness (Paperback)),9780441790340,9781442427655
BN2061,HC2854,The Unbound (Archived Series #2),Dreadnought(H.I.V.E.),9781423194644,9781442413689
BN1366,HC1360,The Pigman's Legacy,Banner in the Sky,9780060759704,9780064470483
BN1300,HC2664,Heist Society (Heist Society Series #1),Last Night I Sang to the Monster,9781423116615,9781935955092
BN2401,HC2543,Red Planet,Daughter of War,9780345493187,9781554550449
BN2853,HC0813,The Carrie Diaries (Carrie Diaries Series #1),Fated(Soul Seekers (Quality)),9780061728921,9780312575656
BN0708,HC2425,Perfect,"Yu-GI-Oh! Gx, Volume 1(Yu-GI-Oh! Gx (Viz))",9781416983255,9781421513782
BN0617,HC0863,Redwall (Redwall Series #1),"Don't You Dare Read This, Mrs. Dunphrey",9780441005482,9780689871023
BN1429,HC1180,The Tempest (Dover Thrift Editions),Tracker,9780486406589,9781416939405
BN0893,HC2550,Winter's Heart (Wheel of Time Series #9),Shortie Like Mine,9780765337801,9780758228390
BN2102,HC2583,Book of a Thousand Days,Drama High(Drama High),9781599903781,9780758231154
BN0372,HC1022,Seedfolks,The House of Dies Drear,9780064472074,9781416914051
BN1698,HC2577,Carpe Jugulum (Discworld Series #23),Nerdlandia,9780062280145,9780698117846
BN0820,HC0072,Sea of Shadows (Age of Legends Series #1),The Westing Game(Puffin Classics (Paperback)),9780062071255,9780142401200
BN2199,HC0794,The Fame Game (Fame Game Series #1),Death Cloud(Sherlock Holmes: The Legend Begins (Paperback)),9780062075192,9780312563714
BN0087,HC2102,Treasure Island (Barnes & Noble Classics Series),The National Geographic Bee Ultimate Fact Book,9781593082475,9781426309472
BN0081,HC1967,Beloved,Kissed by an Angel,9781400033416,9781416978831
BN1913,HC1250,Star Wars The Han Solo Trilogy #1: The Paradise Snare,The Red Badge of Courage(Puffin Classics (Paperback)),9780553574159,9780141327525
BN0966,HC0058,Golden Boy,The Hobbit,9780142424506,9780618002214
BN3013,HC2002,Teenage Love Affair,How to Ruin My Teenage Life,9780758241894,9780738710198
BN2135,HC3047,Some Girls Are,Boom!,9780312573805,9780385752244
BN2330,HC0062,Algebra Survival Guide: A Conversational Handbook for the Thoroughly Befuddled,Monster,9780965911382,9780064407311
BN1249,HC0595,Evil Star (The Gatekeepers Series #2),Monster High 3(Monster High (Paperback)),9780439680080,9780316186681
BN0701,HC2366,Scorched,The Morganville Vampires(Morganville Vampires Collections),9781402292279,9780451234261
BN2120,HC1528,Purple Heart,Decked with Holly,9780061730924,9780758274854
BN0475,HC2450,Beauty Queens,While He Was Away,9780439895989,9781402264023
BN1927,HC0716,First Kill (The Slayer Chronicles Series #1),My Anxious Mind,9780142421963,9781433804502
BN1702,HC1968,Ink (Paper Gods Series #1),A Jar of Dreams,9780373210718,9780689716720
BN2456,HC1462,The Goats,Fiddle Fever,9780312611910,9780618776825
BN1757,HC0302,Storm (Brigid Kemmerer's Elemental Series #1),Code Orange,9780758272812,9780385732604
BN0461,HC1856,Anna Dressed in Blood,Bridge to Terabithia,9780765328670,9780061253706
BN2013,HC0807,The Rise and Fall of a Theater Geek,The Clique: Charmed and Dangerous(Clique (Quality)),9780449816721,9780316055369
BN1814,HC0849,Downriver,Get Out of Your Mind and Into Your Life for Teens,9781442445475,9781608821938
BN1061,HC2141,The Loners (Quarantine Series #1),Curse of the Bane(Last Apprentice (Paperback)),9781606844380,9780060766238
BN1713,HC0053,Boundless,Seedfolks(Joanna Colter Books),9780061996214,9780064472074
BN0463,HC2687,Deep Blue (Waterfire Saga Series #1),Human.4,9781484713105,9781606843093
BN1850,HC2989,The Nine Lives of Chloe King: The Fallen; The Stolen; The Chosen,Calico Captive,9781442435704,9780618150762
BN2983,HC1451,Heaven,Demonglass(Hex Hall (Quality)),9780689822902,9781423128441
BN2154,HC1613,Dark Secrets 2: No Time to Die and The Deep End of Fear (Dark Secrets Series),Sabriel(Abhorsen Trilogy (Paperback)),9781416994626,9780064471831
BN1651,HC1945,Sever (Chemical Garden Series #3),Greek Gods and Heroes,9781442409101,9780440932215
BN0833,HC1831,The Hobbit: The Enchanting Prelude to The Lord of the Rings,Forever . . .,9780345339683,9781416934004
BN2199,HC2159,The Fame Game (Fame Game Series #1),The Misadventures of Maude March,9780062075192,9780375832475
BN2837,HC1855,A Whole New Ball Game: The Story of the All-American Girls Professional Baseball League,The Golem's Eye(Bartimaeus Trilogy (Paperback)),9781627790604,9780786836543
BN0103,HC0398,The Assassin's Blade: The Throne of Glass Novellas,Dust & Decay(Rot & Ruin),9781619635173,9781442402362
BN2378,HC0072,Quicksilver,The Westing Game(Puffin Classics (Paperback)),9780440238454,9780142401200
BN1748,HC1613,Star Wars The New Jedi Order #13: Traitor,Sabriel(Abhorsen Trilogy (Paperback)),9780345428653,9780064471831
BN1258,HC1848,Kissed by an Angel Trilogy (Kissed by an Angel Series),Your Space(Scholastic Choices),9781416978831,9780531147740
BN0298,HC1926,Every Last Breath (Dark Elements Series #3),White Lilacs,9780373211142,9780152058517
BN2869,HC0739,The Kidnapping of Christina Lattimore,Dear Bully,9780152050313,9780062060976
BN0326,HC2990,The Miracle Worker,"A Solitary Blue(Tillerman Cycle, the Tillerman Cycle)",9781416590842,9780689863608
BN0561,HC1432,Mort (Discworld Series #4),Diamond Willow,9780062225719,9780312603830
BN0107,HC1346,Anna and the French Kiss,Artemis Fowl(Artemis Fowl (Graphic Novels)),9780142419403,9780786848829
BN1003,HC1766,Girl of Nightmares,Alabama Moon,9780765328687,9780312644802
BN1421,HC0360,Erased (Altered Series #2),Impulse,9780316197144,9781416903574
BN2565,HC2103,Shadowland (Mediator Series #1),Raising Dragons(Dragons in Our Midst),9780060725112,9780899571706
BN1595,HC1412,Better Than Perfect,The Social Success Workbook for Teens,9780802737250,9781572246140
BN2171,HC0283,Coach Carter,The War with Grandpa(Yearling),9780060772529,9780440492764
BN0264,HC2940,"Grimalkin, the Witch Assassin (Last Apprentice Series #9)",Small Persons with Wings,9780062082084,9780142420546
BN2312,HC0626,13: Thirteen Stories That Capture the Agony and Ecstasy of Being Thirteen,Warriors: Omen of the Stars #3(Warriors (Avon Paperback)),9781416926849,9780061555176
BN1694,HC1558,The Pigman & Me,Living Dead Girl,9781935169307,9781416960607
BN2483,HC1068,The Essence (Pledge Trilogy Series #2),The Pigman & Me,9781442445604,9781935169307
BN1347,HC1790,Epic,Legend of Korra Junior Novelization (Nickelodeon(Junior Novel),9780142411599,9780449815540
BN2563,HC2709,My Soul to Save (Soul Screamers Series #2),Crystal,9780373210046,9780064473125
BN2911,HC2597,No One Needs to Know,Lemony Snicket,9780738736259,9780060562250
BN1404,HC2767,The Probability of Miracles,Far from Home,9781595144805,9781847800060
BN2123,HC2737,Someday This Pain Will Be Useful to You,Julius Caesar(Wicked History (Paperback)),9780312428167,9780531228227
BN1116,HC1648,Cujo,Last Breath(Morganville Vampires),9780451161352,9780451235800
BN0961,HC2340,Forever...,Malice(Malice (Quality)),9781481414432,9780545160445
BN2279,HC0335,Wings of the Wicked,Anna and the French Kiss,9780062002389,9780142419403
BN0563,HC2053,Curtsies & Conspiracies (Finishing School Series #2),The Wind Singer(Wind on Fire (Paperback)),9780316190206,9780786818266
BN1894,HC0389,The Story: Teen Edition: Read the Bible as one seamless story from beginning to end,Warriors #4(Warriors (Avon Paperback)),9780310722809,9780060525637
BN1143,HC1726,The Street,Buried Alive(Mysteries in Our National Parks (Unnumbered)),9780395901496,9781426302527
BN1019,HC0362,"I'd Tell You I Love You, but Then I'd Have to Kill You (Gallagher Girls Series #1)",Parallel Journeys,9781423100041,9780689832369
BN1141,HC1844,Miracle's Boys,The Blue Fairy Book(Dover Storybooks for Children),9780142415535,9780486214375
