ID_A,ID_B,Title_A,Title_B,ISBN13_A,ISBN13_B
BN0767,HC0462,Killing Mr. Griffin,Killing Mr. Griffin,9780316099004,9780316099004
BN0768,HC0612,Whale Talk,Whale Talk,9780061771316,9780061771316
BN0773,HC0608,I Shall Wear Midnight: The Fourth Tiffany Aching Adventure (Discworld Series #38),I Shall Wear Midnight(Discworld),9780061433061,9780061433061
BN0778,HC0714,Tempted (House of Night Series #6),Tempted(House of Night Novels (Paperback)),9780312609382,9780312609382
BN0780,HC1300,Watch the Skies (Daniel X Series #2),Watch the Skies(Daniel X),9780316119696,9780316119696
BN0782,HC0526,Deadline,Deadline,9780060850913,9780060850913
BN0787,HC1364,Twelfth Grade Kills (The Chronicles of Vladimir Tod Series #5),Twelfth Grade Kills #5(Chronicles of Vladimir Tod (Quality)),9780142417522,9780142417522
BN0791,HC0525,Identical,Identical,9781416950066,9781416950066
BN0793,HC1402,This World We Live In (Life As We Knew It Series #3),This World We Live in,9780547550282,9780547550282
BN0794,HC1023,A Break with Charity: A Story about the Salem Witch Trials,A Break with Charity(Great Episodes (Paperback)),9780152046828,9780152046828
BN0795,HC1249,Parrot in the Oven: Mi Vida,Parrot in the Oven,9780064471862,9780064471862
BN0797,HC1545,The Summoning (Darkest Powers Series #1),The Summoning(Darkest Powers (Paperback)),9780061450549,9780061450549
BN0799,HC0730,Dreamland,Dreamland,9780142401750,9780142401750
BN0803,HC1162,Annie on My Mind,Annie on My Mind,9780374400118,9780374400118
BN0808,HC0560,The Iron Daughter (Iron Fey Series #2),The Iron Daughter(Iron Fey - Trilogy),9780373210138,9780373210138
BN0809,HC0802,The Anger Workbook for Teens: Activities to Help You Deal with Anger and Frustration,The Anger Workbook for Teens(Instant Help Book for Teens),9781572246997,9781572246997
BN0811,HC0783,Pretty Little Secrets (Pretty Little Liars Series),Pretty Little Liars(Pretty Little Liars),9780062125927,9780062125927
BN0816,HC0453,Goliath (Leviathan Series #3),Goliath(Leviathan (Numbered)),9781416971788,9781416971788
BN0818,HC0583,Stopping the Pain: A Workbook for Teens Who Cut and Self Injure,Stopping the Pain,9781572246027,9781572246027
BN0819,HC0539,Tricks,Tricks,9781416950080,9781416950080
BN0826,HC0777,Blood Red Road (Dust Lands Series #1),Blood Red Road(Dust Lands Trilogy (Quality)),9781442429994,9781442429994
BN0827,HC1864,Rebel Angels (Gemma Doyle Trilogy #2),Rebel Angels,9780385733410,9780385733410
BN0831,HC1322,Black Dawn (Morganville Vampires Series #12),Black Dawn(Morganville Vampires),9780451237934,9780451237934
BN0842,HC0746,Chosen (House of Night Series #3),Chosen(House of Night Novels (Paperback)),9780312360306,9780312360306
BN0843,HC0114,Nightjohn,Nightjohn,9780440219361,9780440219361
BN0844,HC0303,Where Things Come Back,Where Things Come Back,9781442413344,9781442413344
BN0849,HC1063,Airborn,Airborn,9780060531829,9780060531829
BN0850,HC0749,The Bar Code Tattoo,The Bar Code Tattoo,9780545470544,9780545470544
BN0856,HC1912,Bite Club (Morganville Vampires Series #10),Bite Club(Morganville Vampires),9780451234681,9780451234681
BN0859,HC0553,Slam!,Slam!,9780545055741,9780545055741
BN0863,HC0701,Breathing Underwater,Breathing Underwater,9780064472579,9780064472579
BN0866,HC0326,Enclave (Enclave Series #1),Enclave,9780312551377,9780312551377
BN0867,HC0794,Death Cloud (Sherlock Holmes: The Legend Begins Series #1),Death Cloud(Sherlock Holmes: The Legend Begins (Paperback)),9780312563714,9780312563714
BN0868,HC1296,Fugitives: Escape from Furnace 4,Fugitives(Escape from Tenopia),9781250003393,9781250003393
BN0869,HC0719,Behemoth (Leviathan Series #2),Behemoth(Leviathan (Numbered)),9781416971764,9781416971764
BN0874,HC1113,The Goose Girl,The Goose Girl(Books of Bayern (Paperback)),9781582349909,9781582349909
BN0875,HC0971,Tunnels of Blood (Cirque Du Freak Series #3),Tunnels of Blood(Cirque Du Freak: Saga of Darren Shan (Paperback)),9780316606080,9780316606080
BN0876,HC1489,Suicide Notes,Suicide Notes,9780060737573,9780060737573
BN0881,HC0951,The Exiled Queen (Seven Realms Series #2),The Exiled Queen(Seven Realms (Trilogy) (Quality)),9781423121374,9781423121374
BN0882,HC0425,Mississippi Trial 1955,"Mississippi Trial, 1955",9780142501924,9780142501924
BN0883,HC0680,Betrayed (House of Night Series #2),Betrayed(House of Night Novels (Paperback)),9780312360283,9780312360283
BN0891,HC1157,Zombies vs. Unicorns,Zombies vs. Unicorns,9781416989547,9781416989547
BN0894,HC1142,The Short Second Life of Bree Tanner: An Eclipse Novella,The Short Second Life of Bree Tanner(Twilight Saga (Paperback)),9780316228527,9780316228527
BN0900,HC0586,The Vampire Diaries #1-2: The Awakening and The Struggle,The Awakening and the Struggle(Vampire Diaries (Quality)),9780061140976,9780061140976
BN0903,HC1678,The Burn Journals,The Burn Journals,9781400096428,9781400096428
BN0912,HC0934,Elsewhere,Elsewhere,9780312367466,9780312367466
BN0913,HC0683,The Adoration of Jenna Fox,The Adoration of Jenna Fox(Jenna Fox Chronicles),9780312594411,9780312594411
BN0915,HC0809,"Behind Rebel Lines: The Incredible Story of Emma Edmonds, Civil War Spy",Behind Rebel Lines(Great Episodes (Paperback)),9780152164270,9780152164270
BN0925,HC1306,The Reckoning (Darkest Powers Series #3),The Reckoning(Darkest Powers (Paperback)),9780061450563,9780061450563
BN0926,HC2009,Wintersmith: The Third Tiffany Aching Adventure (Discworld Series #35),Wintersmith(Discworld),9780060890339,9780060890339
BN0930,HC0627,Jellicoe Road,Jellicoe Road,9780061431852,9780061431852
BN0931,HC1103,Dash & Lily's Book of Dares,Dash & Lily's Book of Dares,9780375859557,9780375859557
BN0932,HC0277,The Battle of Jericho (Jericho Trilogy #1),The Battle of Jericho,9780689842337,9780689842337
BN0933,HC0330,Twisted (Pretty Little Liars Series #9),Twisted(Pretty Little Liars (Quality)),9780062081025,9780062081025
BN0935,HC0642,Make Lemonade (Make Lemonade Trilogy #1),Make Lemonade(Make Lemonade Trilogy),9780805080704,9780805080704
BN0941,HC1648,Last Breath (Morganville Vampires Series #11),Last Breath(Morganville Vampires),9780451235800,9780451235800
BN0946,HC0762,The Eleventh Plague,The Eleventh Plague,9780545290159,9780545290159
BN0948,HC0398,Dust & Decay (Rot & Ruin Series #2),Dust & Decay(Rot & Ruin),9781442402362,9781442402362
BN0951,HC1519,City of the Beasts (Alexander Cold Series #1),City of the Beasts,9780060535032,9780060535032
BN0952,HC1625,The Fifth of March: A Story of the Boston Massacre,The Fifth of March(Great Episodes (Paperback)),9780152050788,9780152050788
BN0956,HC0792,The Realm of Possibility,The Realm of Possibility,9780375836572,9780375836572
BN0958,HC0324,Flawless (Pretty Little Liars Series #2),Flawless(Pretty Little Liars (Quality)),9780060887353,9780060887353
BN0960,HC0357,Romiette and Julio,Romiette and Julio,9780689842092,9780689842092
BN0962,HC0537,The Lost Years (Merlin Saga Series #1),The Lost Years(Merlin (Puffin)),9780142418895,9780142418895
BN0967,HC1649,The River Between Us,The River Between Us,9780142403105,9780142403105
BN0977,HC0990,The Tequila Worm,The Tequila Worm,9780375840890,9780375840890
BN0980,HC0685,Briar Rose (The Fairy Tale Series),Briar Rose(Fairy Tales),9780765342300,9780765342300
BN0988,HC1167,Bloodrose (Nightshade Series #3),Bloodrose(Nightshade (Paperback)),9780142423707,9780142423707
BN0994,HC0346,The Demon King (Seven Realms Series #1),The Demon King(Seven Realms (Trilogy) (Quality)),9781423121367,9781423121367
BN0999,HC0770,Jacob Have I Loved,Jacob Have I Loved,9780064403689,9780064403689
BN1000,HC0503,Across the Universe (Across the Universe Series #1),Across the Universe(Across the Universe),9781595144676,9781595144676
BN1001,HC0977,Maximum Security: Mission 3 (Cherub Series),Maximum Security(Cherub),9781442413627,9781442413627
BN1004,HC1652,Wicked Lovely (Wicked Lovely Series #1),Wicked Lovely(Wicked Lovely (Paper)),9780061214677,9780061214677
BN1006,HC0382,Guts: The True Stories behind Hatchet and the Brian Books,Guts,9780440407126,9780440407126
BN1009,HC0716,My Anxious Mind: A Teen's Guide to Managing Anxiety and Panic,My Anxious Mind,9781433804502,9781433804502
BN1010,HC0485,The Recruit: Mission 1 (Cherub Series),The Recruit(Cherub),9781442413603,9781442413603
BN1011,HC1394,"Book of Shadows / The Coven / Blood Witch (Sweep Series #1, #2, & #3)","Sweep, Volume 1(Sweep 3 in 1)",9780142417171,9780142417171
BN1014,HC1773,A Hat Full of Sky: The Second Tiffany Aching Adventure (Discworld Series #32),A Hat Full of Sky(Discworld),9780060586621,9780060586621
BN1019,HC0392,"I'd Tell You I Love You, but Then I'd Have to Kill You (Gallagher Girls Series #1)","I'd Tell You I Love You, But Then I'd Have to Kill You(Gallagher Girls)",9781423100041,9781423100041
BN1020,HC0403,Unbelievable (Pretty Little Liars Series #4),Unbelievable(Pretty Little Liars (Quality)),9780060887414,9780060887414
BN1023,HC1345,Don't Judge a Girl by Her Cover (Gallagher Girls Series #3),Don't Judge a Girl by Her Cover(Gallagher Girls),9781423116608,9781423116608
BN1030,HC1189,Artemis Fowl 3-book boxed set (The Rise of the Criminal Mastermind),Artemis Fowl 3-Book Boxed Set (the Rise of the Criminal MasterMind),9781423136811,9781423136811
BN1032,HC0327,The Iron Legends: Winter's Passage\Summer's Crossing\Iron's Prophecy,The Iron Legends(Iron Fey - Trilogy),9780373210749,9780373210749
BN1036,HC0569,Artemis Fowl; The Eternity Code,The Eternity Code(Artemis Fowl (Quality)),9781423124535,9781423124535
BN1037,HC0645,Son of the Mob,Son of the Mob(Son of the Mob (Paperback)),9780786815937,9780786815937
BN1048,HC1052,Rifles for Watie,Rifles for Watie,9780064470308,9780064470308
BN1052,HC1841,The Motley Fool Investment Guide for Teens: 8 Steps to Having More Money Than Your Parents Ever Dreamed Of,The Motley Fool Investment Guide for Teens(Motley Fool),9780743229968,9780743229968
BN1054,HC1427,A Beautiful Friendship (Star Kingdom Series #1),A Beautiful Friendship(Star Kingdom (Quality)),9781451638264,9781451638264
BN1055,HC1927,A Wizard's Wings (Merlin Saga Series #5),A Wizard's Wings(Merlin (Puffin)),9780142419236,9780142419236
BN1059,HC1863,Squire (Protector of the Small Series #3),Squire(Protector of the Small (Paperback)),9780375829062,9780375829062
BN1066,HC0810,Someone Like You (reissue),Someone Like You,9780142401774,9780142401774
BN1068,HC0232,Rot & Ruin (Rot & Ruin Series #1),Rot & Ruin,9781442402331,9781442402331
BN1072,HC0723,Surviving the Angel of Death: The True Story of a Mengele Twin in Auschwitz,Surviving the Angel of Death,9781933718576,9781933718576
BN1073,HC1795,Memoirs of a Teenage Amnesiac,Memoirs of a Teenage Amnesiac,9780312561284,9780312561284
BN1079,HC0704,Evermore (Immortals Series #1),Evermore(Immortal Brotherhood),9780312532758,9780312532758
BN1080,HC0956,Keeping the Moon,Keeping the Moon,9780142401767,9780142401767
BN1082,HC1292,Demons and Druids (Daniel X Series #3),Demons and Druids(Daniel X (Quality)),9780316038300,9780316038300
BN1088,HC1689,The Last Little Blue Envelope,The Last Little Blue Envelope,9780061976810,9780061976810
BN1090,HC0817,Going Bovine,Going Bovine,9780385733984,9780385733984
BN1097,HC0686,13 Little Blue Envelopes,13 Little Blue Envelopes,9780060541439,9780060541439
BN1100,HC0784,The Glory Field,The Glory Field,9780545055758,9780545055758
BN1106,HC1697,"Thirst No. 2: Phantom, Evil Thirst, and Creatures of Forever (Last Vampire Series)","Phantom, Evil Thirst, Creatures of Forever(Thirst (Paperback))",9781416983095,9781416983095
BN1109,HC1966,We All Fall Down: Living with Addiction,We All Fall Down,9780316080811,9780316080811
BN1110,HC0931,Scars,Scars,9781934813577,9781934813577
BN1113,HC1002,Daimon: The Prequel to Half-Blood,Daimon,9780983157250,9780983157250
BN1118,HC0367,Incarceron (Incarceron Series #1),Incarceron,9780142418529,9780142418529
BN1120,HC1153,Blue Moon (Immortals Series #2),Blue Moon(Immortal Brotherhood),9780312532765,9780312532765
BN1122,HC1147,Revenge of the Witch (Last Apprentice Series #1),Revenge of the Witch(Last Apprentice (Paperback)),9780060766207,9780060766207
BN1123,HC1699,The Tombs of Atuan (Earthsea Series #2),The Tombs of Atuan(Earthsea Cycle),9780689845369,9780689845369
BN1132,HC0897,Vampire Mountain (Cirque Du Freak Series #4),Vampire Mountain(Cirque Du Freak: Saga of Darren Shan (Paperback)),9780316605427,9780316605427
BN1135,HC1297,Raven's Gate (The Gatekeepers Series #1),Raven's Gate(Gatekeepers (Paperback)),9780439680097,9780439680097
BN1139,HC0238,Beowulf: A New Telling,Beowulf,9780440905608,9780440905608
BN1141,HC0812,Miracle's Boys,Miracle's Boys,9780142415535,9780142415535
BN1147,HC0831,Flygirl,Flygirl,9780142417256,9780142417256
BN1148,HC1417,The Killing: Mission 4 (Cherub Series),The Killing(Cherub),9781442413634,9781442413634
BN1149,HC1518,"Dark Magick / Awakening / Spellbound (Sweep Series #4, #5, & #6)","Dark Magick, Awakening, and Spellbound(Sweep 3 in 1)",9780142418970,9780142418970
BN1150,HC1612,Night World #4-6: Dark Angel; The Chosen; Soulmate,Night World #02(Night World (Special Bind-Up Reissues)),9781416974512,9781416974512
BN1153,HC1686,Terrier (Beka Cooper Series #1),Terrier(Beka Cooper (Paperback)),9780375838163,9780375838163
BN1160,HC0347,Perfect (Pretty Little Liars Series #3),Perfect(Pretty Little Liars (Quality)),9780060887384,9780060887384
BN1162,HC0598,"Ties That Bind, Ties That Break","Ties That Bind, Ties That Break",9780440415992,9780440415992
BN1163,HC1342,Hex Hall (Hex Hall Series #1),Hex Hall(Hex Hall (Quality)),9781423121398,9781423121398
BN1165,HC0988,Tyrell,Tyrell,9780439838801,9780439838801
BN1168,HC0872,Goddess Interrupted,Goddess Interrupted(Harlequin Teen),9780373210459,9780373210459
BN1170,HC1133,"The Calling / Changeling / Strife (Sweep Series #7, #8 & #9)","The Calling, Changeling, and Strife(Sweep 3 in 1)",9780142419557,9780142419557
BN1171,HC1361,First Test (Protector of the Small Series #1),First Test(Protector of the Small (Paperback)),9780375829055,9780375829055
BN1184,HC0555,A Living Nightmare (Cirque Du Freak Series #1),A Living Nightmare(Cirque Du Freak: Saga of Darren Shan (Paperback)),9780316605106,9780316605106
BN1187,HC1727,Catalyst,Catalyst,9780142400012,9780142400012
BN1193,HC1562,White Cat (Curse Workers Series #1),"White Cat(Curse Workers, the Curse Workers)",9781416963974,9781416963974
BN1194,HC0652,The Goddess Legacy: The Goddess Queen\The Lovestruck Goddess\Goddess of the Underworld\God of Thieves\God of Darkness,The Goddess Legacy(Harlequin Teen),9780373210756,9780373210756
BN1195,HC1872,The Fledgling Handbook 101 (House of Night Series),The Fledgling Handbook 101(House of Night Novels),9780312595128,9780312595128
BN1210,HC1235,Wake (Wake Trilogy Series #1),Wake(Wake),9781416974475,9781416974475
BN1220,HC0629,Kiss My Math: Showing Pre-Algebra Who's Boss,Kiss My Math,9780452295407,9780452295407
BN1226,HC1246,The Awakening (Darkest Powers Series #2),The Awakening(Darkest Powers (Paperback)),9780061450556,9780061450556
BN1237,HC0715,Deathwatch,Deathwatch,9780440917403,9780440917403
BN1241,HC0936,I Know What You Did Last Summer,I Know What You Did Last Summer,9780316098991,9780316098991
BN1244,HC1109,Teen Angst? Naaah...: A Quasi-Autobiography,Teen Angst? Naaah...,9780385739450,9780385739450
BN1245,HC1080,The Awakening (Vampire Diaries Series #1),The Awakening(Vampire Diaries),9780061963865,9780061963865
BN1252,HC0412,Harry Potter und der Stein der Weisen (Harry Potter and the Sorcerer's Stone) (Harry Potter #1),Harry Potter Und der Stein der Weisen(Harry Potter (Paperback)),9783551354013,9783551354013
BN1253,HC1850,Forget You,Forget You,9781439178232,9781439178232
BN1258,HC1967,Kissed by an Angel Trilogy (Kissed by an Angel Series),Kissed by an Angel,9781416978831,9781416978831
BN1262,HC0908,Alabama Moon,Alabama Moon,9780312384289,9780312384289
BN1266,HC0636,Revolution,Revolution,9780385737647,9780385737647
BN1267,HC1636,Ninth Grade Slays (The Chronicles of Vladimir Tod Series #2),Ninth Grade Slays(Chronicles of Vladimir Tod (Quality)),9780142413425,9780142413425
BN1269,HC1298,Uncommon Criminals (Heist Society Series #2),Uncommon Criminals (a Heist Society Novel)(Heist Society (Quality)),9781423148074,9781423148074
BN1277,HC1079,We Were Here,We Were Here,9780385736701,9780385736701
BN1281,HC0752,Lockdown,Lockdown,9780061214820,9780061214820
BN1284,HC1913,Dairy Queen,Dairy Queen,9780618863358,9780618863358
BN1285,HC1955,The Gardener,The Gardener,9780312659424,9780312659424
BN1286,HC1802,Lord Loss (Demonata Series #1),Lord Loss(Demonata (Paperback)),9780316012331,9780316012331
BN1287,HC0790,Beautiful Music for Ugly Children,Beautiful Music for Ugly Children,9780738732510,9780738732510
BN1293,HC1033,"Seeker / Origins / Eclipse (Sweep Series #10, #11 & #12)","Sweep: Seeker, Origins, and Eclipse(Sweep 3 in 1)",9780142420102,9780142420102
BN1299,HC0477,Wicked (Pretty Little Liars Series #5),Wicked(Pretty Little Liars (Quality)),9780061566103,9780061566103
BN1300,HC0708,Heist Society (Heist Society Series #1),Heist Society(Heist Society (Quality)),9781423116615,9781423116615
BN1301,HC1073,A Northern Light,A Northern Light,9780152053109,9780152053109
BN1302,HC0373,La ciudad de las bestias (City of the Beasts),La Ciudad de las Bestias = The City of the Beasts,9780060510329,9780060510329
BN1303,HC0354,Buried Onions,Buried Onions,9780152062651,9780152062651
BN1306,HC1615,Mas alla de mi (Reaching Out),Mas Alla de Mi = Reaching Out,9780547250311,9780547250311
BN1307,HC1827,The Afterlife,The Afterlife,9780152052201,9780152052201
BN1308,HC0986,Soldier X,Soldier X,9780142500736,9780142500736
BN1313,HC1886,Everwild (Skinjacker Trilogy Series #2),Everwild(Skinjacker Trilogy),9781416958642,9781416958642
BN1316,HC1231,Give a Boy a Gun,Give a Boy a Gun,9780689848933,9780689848933
BN1318,HC0954,Trials of Death (Cirque Du Freak Series #5),Trials of Death(Cirque Du Freak: Saga of Darren Shan (Paperback)),9780316603959,9780316603959
BN1319,HC1962,Eleventh Grade Burns (The Chronicles of Vladimir Tod Series #4),Eleventh Grade Burns(Chronicles of Vladimir Tod (Quality)),9780142416471,9780142416471
BN1321,HC1845,Two Truths and a Lie (The Lying Game Series #3),The Lying Game #3(Lying Game),9780061869754,9780061869754
BN1323,HC1160,"Reckoning / Full Circle / Night's Child (Sweep Series #13, #14 & #15)",Sweep(Sweep 3 in 1),9780142420119,9780142420119
BN1332,HC1947,The Secrets of the Immortal Nicholas Flamel: The First Codex (Books #1-3),The Secrets of the Immortal Nicholas Flamel,9780375873119,9780375873119
BN1336,HC0740,Sunrise over Fallujah,Sunrise Over Fallujah,9780439916257,9780439916257
BN1337,HC1047,Cross My Heart and Hope to Spy (Gallagher Girls Series #2),Cross My Heart and Hope to Spy(Gallagher Girls),9781423100065,9781423100065
BN1339,HC0756,Stupid Fast,Stupid Fast,9781402256301,9781402256301
BN1340,HC0925,The Bite of the Mango,The Bite of the Mango,9781554511587,9781554511587
BN1341,HC0877,The Endless Steppe: Growing up in Siberia,The Endless Steppe,9780064405775,9780064405775
BN1361,HC1643,Where the Lilies Bloom,Where the Lilies Bloom,9780064470056,9780064470056
BN1364,HC1371,Sapphique (Incarceron Series #2),Sapphique,9780142419793,9780142419793
BN1368,HC1414,Wings (Laurel Series #1),Wings(Aprilynne Pike (Quality)),9780061668050,9780061668050
BN1383,HC1003,Ghosts of War: The True Story of a 19-Year-Old GI,Ghosts of War,9780061664717,9780061664717
BN1386,HC0520,Ask Me No Questions,Ask Me No Questions,9781416949206,9781416949206
BN1387,HC1449,Beyond the Blues: A Workbook to Help Teens Overcome Depression,Beyond the Blues,9781572246119,9781572246119
BN1388,HC1082,The Last Thing I Remember (The Homelanders Series #1),The Last Thing I Remember(Homelanders (Paperback)),9781595545862,9781595545862
BN1390,HC0689,November Blues (Jericho Trilogy #2),November Blues,9781416906995,9781416906995
BN1395,HC1721,Everfound (Skinjacker Trilogy Series #3),Everfound(Skinjacker Trilogy),9781416990505,9781416990505
BN1399,HC1044,Echo (Soul Seekers Series #2),Echo(Soul Seekers (Quality)),9780312575663,9780312575663
BN1401,HC1759,The Bar Code Rebellion,The Bar Code Rebellion,9780545470551,9780545470551
BN1402,HC1168,The Amazing Maurice and His Educated Rodents (Discworld Series #28),The Amazing Maurice and His Educated Rodents,9780060012359,9780060012359
BN1414,HC0247,Los juegos del hambre (The Hunger Games),Los Juegos del Hambre = The Hunger Games(Hunger Games),9788427202122,9788427202122
BN1415,HC1221,Black and White,Black and White,9780142406922,9780142406922
BN1418,HC0996,Eighth Grade Bites (The Chronicles of Vladimir Tod Series #1),Eighth Grade Bites(Chronicles of Vladimir Tod (Quality)),9780142411872,9780142411872
BN1419,HC1511,The Land,The Land,9780142501467,9780142501467
BN1420,HC1285,The Body of Christopher Creed,The Body of Christopher Creed,9780152063863,9780152063863
BN1424,HC1771,Luna,Luna,9780316011273,9780316011273
BN1426,HC2007,What Do You Stand For? For Teens: A Guide to Building Character,What Do You Stand For?: For Teens,9781575420295,9781575420295
BN1430,HC0904,First Crossing: Stories About Teen Immigrants,First Crossing,9780763632915,9780763632915
BN1436,HC1569,"Sex, Puberty, and All That Stuff: A Guide to Growing Up","Sex, Puberty, and All That Stuff",9780764129926,9780764129926
BN1447,HC0551,Killer (Pretty Little Liars Series #6),Killer(Pretty Little Liars (Quality)),9780061566134,9780061566134
BN1449,HC0494,Wanted (Pretty Little Liars Series #8),Wanted(Pretty Little Liars (Quality)),9780061566196,9780061566196
BN1451,HC1380,Shadowland (Immortals Series #3),Shadowland(Immortal Brotherhood),9780312650056,9780312650056
BN1457,HC1360,Banner in the Sky,Banner in the Sky,9780064470483,9780064470483
BN1458,HC0496,Hattie Big Sky,Hattie Big Sky,9780385735957,9780385735957
BN1460,HC0676,Ashes (Ashes Trilogy Series #1),Ashes(Ashes (Quality - Trilogy)),9781606843857,9781606843857
BN1461,HC1698,"By The Time You Read This, I'll Be Dead","By the Time You Read This, I'll Be Dead",9781423130215,9781423130215
BN1462,HC1840,Hero,Hero,9781423101963,9781423101963
BN1465,HC0813,Fated (Soul Seekers Series #1),Fated(Soul Seekers (Quality)),9780312575656,9780312575656
BN1469,HC1787,Summer and the City (Carrie Diaries Series #2),Summer and the City(Carrie Diaries (Paperback)),9780061729003,9780061729003
BN1473,HC1791,Illusions (Laurel Series #3),Illusions(Aprilynne Pike (Quality)),9780061668111,9780061668111
BN1474,HC0767,Hunted (House of Night Series #5),Hunted(House of Night Novels (Paperback)),9780312577995,9780312577995
BN1478,HC1820,"Define ""Normal""","Define ""Normal""",9780316734899,9780316734899
BN1479,HC0825,The First Part Last,The First Part Last,9780689849237,9780689849237
BN1483,HC1425,Green Angel,Green Angel,9780545204118,9780545204118
BN1485,HC1490,Awaken,Awaken,9780547721989,9780547721989
BN1491,HC1413,Incantation,Incantation,9780316154284,9780316154284
BN1496,HC1551,Thirst No. 3: The Eternal Dawn,The Eternal Dawn(Thirst (Paperback)),9781442413177,9781442413177
BN1497,HC1939,The Dead-Tossed Waves (Forest of Hands and Teeth Series #2),The Dead-Tossed Waves(Forest of Hands and Teeth),9780385736855,9780385736855
BN1498,HC1838,The Twilight Saga Breaking Dawn Part 1: The Official Illustrated Movie Companion,"The Twilight Saga: Breaking Dawn, Part 1",9780316134118,9780316134118
BN1510,HC1248,Tunes for Bears to Dance To,Tunes for Bears to Dance to,9780440219033,9780440219033
BN1513,HC0739,Dear Bully: Seventy Authors Tell Their Stories,Dear Bully,9780062060976,9780062060976
BN1516,HC0407,Monster High (Monster High Series #1),Monster High(Monster High (Paperback)),9780316176217,9780316176217
BN1519,HC0799,Alanna: The First Adventure (Song of the Lioness Series #1),Alanna(Song of the Lioness (Paperback)),9780689878558,9780689878558
BN1520,HC0536,The Ghoul Next Door (Monster High Series #2),The Ghoul Next Door(Monster High (Paperback)),9780316186667,9780316186667
BN1522,HC1821,"Think Confident, Be Confident for Teens: A Cognitive Therapy Guide to Overcoming Self-Doubt and Creating Unshakable Self-Esteem","Think Confident, Be Confident for Teens(Instant Help Solutions)",9781608821136,9781608821136
BN1523,HC1104,The Red Necklace,The Red Necklace,9780142414880,9780142414880
BN1524,HC0549,Othello (Oxford School Shakespeare Series),Othello(Oxford School Shakespeare),9780198328735,9780198328735
BN1525,HC1568,The Fallen Omnibus 1: The Fallen / Leviathan,The Fallen and Leviathan(Fallen (Paperback)),9781442408623,9781442408623
BN1526,HC1032,The Vampire Prince (Cirque Du Freak Series #6),The Vampire Prince(Cirque Du Freak: Saga of Darren Shan (Paperback)),9780316602747,9780316602747
BN1534,HC2041,Night World #7-9: Huntress; Black Dawn; Witchlight,Night World #03(Night World (Special Bind-Up Reissues)),9781416974529,9781416974529
BN1538,HC0595,"Where There's a Wolf, There's a Way (Monster High Series #3)",Monster High 3(Monster High (Paperback)),9780316186681,9780316186681
BN1539,HC0611,Perfectly Unique: Praising God from Head to Foot,Perfectly Unique,9780310724346,9780310724346
BN1543,HC0361,The Monster in the Hollows,The Monster in the Hollows(Wingfeather Saga),9780982621431,9780982621431
BN1549,HC0452,Senderos fronterizos (Breaking Through),Senderos Fronterizos = Breaking Through,9780618226184,9780618226184
BN1550,HC0780,Entwined,Entwined,9780062001047,9780062001047
BN1554,HC1229,I Will Save You,I Will Save You,9780385738286,9780385738286
BN1555,HC1356,Fat Kid Rules the World,Fat Kid Rules the World,9780142402085,9780142402085
BN1559,HC1932,Princess of the Midnight Ball,Princess of the Midnight Ball,9781599904559,9781599904559
BN1564,HC1734,The Ruby in the Smoke (Sally Lockhart Series #1),The Ruby in the Smoke(Sally Lockhart Mysteries),9780375845161,9780375845161
BN1569,HC1534,Lucy in the Sky,Lucy in the Sky,9781442451858,9781442451858
BN1571,HC0532,Heartless (Pretty Little Liars Series #7),Heartless(Pretty Little Liars (Quality)),9780061566165,9780061566165
BN1581,HC1662,Scorpions,Scorpions,9780064470667,9780064470667
BN1583,HC1905,Assassin,Assassin,9780802796431,9780802796431
BN1592,HC1096,Hunters of the Dusk (Cirque Du Freak Series #7),Hunters of the Dusk(Cirque Du Freak: Saga of Darren Shan (Paperback)),9780316602112,9780316602112
BN1596,HC1263,Nightrise (The Gatekeepers Series #3),Nightrise(Gatekeepers (Paperback)),9780439680073,9780439680073
BN1598,HC1066,Hallowed: An Unearthly Novel,Hallowed(Unearthly Trilogy (Paperback)),9780061996191,9780061996191
BN1601,HC1553,The Dark and Hollow Places (Forest of Hands and Teeth Series #3),The Dark and Hollow Places(Forest of Hands and Teeth),9780385738606,9780385738606
BN1606,HC0334,"Seventeen Ultimate Guide to Beauty: The Best Hair, Skin, Nails and Makeup Ideas For You",Seventeen Ultimate Guide to Beauty,9780762445240,9780762445240
BN1609,HC0182,Facing the Lion: Growing Up Maasai on the African Savanna,Facing the Lion,9780792272977,9780792272977
BN1612,HC1282,The Things a Brother Knows,The Things a Brother Knows,9780375844560,9780375844560
BN1613,HC1857,"The Teen's Guide to World Domination: Advice on Life, Liberty, and the Pursuit of Awesomeness",The Teen's Guide to World Domination,9780312641542,9780312641542
BN1615,HC1280,Please Ignore Vera Dietz,Please Ignore Vera Dietz,9780375865640,9780375865640
BN1628,HC1111,Eve (Eve Trilogy Series #1),Eve(Eve Trilogy (Quality)),9780062048516,9780062048516
BN1640,HC1200,Going Solo,Going Solo,9780142413838,9780142413838
BN1644,HC1191,The Stress Reduction Workbook for Teens: Mindfulness Skills to Help You Deal with Stress,The Stress Reduction Workbook for Teens(Instant Help Solutions),9781572246973,9781572246973
BN1652,HC1471,Crazy Horse Electric Game,The Crazy Horse Electric Game,9780060094904,9780060094904
BN1653,HC1951,Rules of the Road,Rules of the Road,9780142404256,9780142404256
