ID,Title,Author,Price,ISBN13,Publisher,Publication_Date,Pages,Dimensions
BN0357,The Sorceress (The Secrets of the Immortal Nicholas Flamel #3),Michael Scott,$10.08 ,9780385735308,Random House Children's Books,4/27/10,512.0,5.10(w) x 7.90(h) x 1.20(d)
BN0358,The Looking Glass Wars (Looking Glass Wars #1),Frank Beddor,$9.99 ,9780142409411,Penguin Young Readers Group,8/21/07,400.0,8.48(w) x 11.28(h) x 1.06(d)
BN0359,Bitterblue (Graceling Realm Series #3),Kristin Cashore,$8.94 ,9780142426012,Penguin Young Readers Group,9/17/13,608.0,5.84(w) x 8.06(h) x 1.65(d)
BN0360,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",Christopher Moore,$10.40 ,9780380813810,HarperCollins Publishers,2/4/03,464.0,5.31(w) x 8.00(h) x 0.74(d)
BN0361,UnWholly (Unwind Dystology Series #2),Neal Shusterman,$11.00 ,9781442423671,Simon & Schuster Books For Young Readers,10/15/13,416.0,7.90(w) x 5.50(h) x 1.00(d)
BN0362,Live Original: How the Duck Commander Teen Keeps It Real and Stays True to Her Values,Sadie Robertson,$10.98 ,9781476777818,Howard Books,7/28/15,224.0,5.50(w) x 8.30(h) x 0.60(d)
BN0363,Days of Blood and Starlight (Daughter of Smoke and Bone Series #2),Laini Taylor,$10.09 ,9780316133982,"Little, Brown Books for Young Readers",2/25/14,544.0,5.50(w) x 8.25(h) x 1.50(d)
BN0364,All the King's Men,Robert Penn Warren,$12.20 ,9780156004800,Houghton Mifflin Harcourt,9/28/96,672.0,5.31(w) x 8.00(h) x 1.24(d)
BN0365,Unite Me (Shatter Me Series),Tahereh Mafi,$9.99 ,9780062327963,HarperCollins Publishers,2/4/14,224.0,5.20(w) x 7.90(h) x 0.80(d)
BN0366,Linger (Wolves of Mercy Falls Series #2),Maggie Stiefvater,$9.99 ,9780545682794,"Scholastic, Inc.",4/29/14,384.0,5.20(w) x 7.90(h) x 0.90(d)
BN0367,Alice in Zombieland (White Rabbit Chronicles Series #1),Gena Showalter,$9.99 ,9780373210893,Harlequin,8/27/13,416.0,5.54(w) x 8.06(h) x 1.09(d)
BN0368,Copper Sun,Sharon M. Draper,$9.14 ,9781416953487,Atheneum Books for Young Readers,1/1/08,336.0,5.50(w) x 8.25(h) x 0.80(d)
BN0369,Ruin and Rising (Grisha Trilogy Series #3),Leigh Bardugo,$8.52 ,9781250063168,Square Fish,8/18/15,480.0,8.20(w) x 5.40(h) x 1.30(d)
BN0370,Smoke,Ellen Hopkins,$12.07 ,9781416983293,Margaret K. McElderry Books,2/3/15,576.0,5.40(w) x 8.20(h) x 1.70(d)
BN0371,Homecoming,Cynthia Voigt,$9.99 ,9781442428782,Atheneum Books for Young Readers,3/6/12,400.0,5.46(w) x 8.54(h) x 1.14(d)
BN0372,Seedfolks,Paul Fleischman,$8.99 ,9780064472074,HarperCollins Publishers,12/28/04,112.0,6.74(w) x 7.92(h) x 0.32(d)
BN0373,Rebel Spring (Falling Kingdoms Series #2),Morgan Rhodes,$10.08 ,9781595145925,Penguin Young Readers Group,7/15/14,432.0,5.40(w) x 8.20(h) x 1.20(d)
BN0374,This Boy's Life: A Memoir,Tobias Wolff,$12.59 ,9780802136688,"Grove/Atlantic, Inc.",1/28/00,304.0,5.50(w) x 8.30(h) x 0.81(d)
BN0375,The Fire (Witch and Wizard Series #3),James Patterson,$8.00 ,9781455521524,Grand Central Publishing,7/30/13,352.0,4.20(w) x 6.70(h) x 1.20(d)
BN0376,Making Faces,Kevyn Aucoin,$14.28 ,9780316286855,"Little, Brown and Company",9/2/99,160.0,9.12(w) x 12.12(h) x 0.60(d)
BN0377,Bruiser,Neal Shusterman,$9.99 ,9780061134104,HarperCollins Publishers,10/4/11,352.0,5.30(w) x 7.80(h) x 1.10(d)
BN0378,More Than This,Patrick Ness,$10.00 ,9780763676209,Candlewick Press,7/22/14,480.0,5.20(w) x 8.50(h) x 1.40(d)
BN0379,Artemis Fowl,Eoin Colfer,$8.99 ,9781423124528,Disney-Hyperion,6/23/09,304.0,5.25(w) x 7.75(h) x 0.75(d)
BN0380,Torment (Lauren Kate's Fallen Series #2),Lauren Kate,$9.34 ,9780385739153,Random House Children's Books,6/14/11,464.0,8.02(w) x 5.52(h) x 1.06(d)
BN0381,Soldier's Heart: Being the Story of the Enlistment and Due Service of the Boy Charley Goddard in the First Minnesota Volunteers,Gary Paulsen,$6.99 ,9780440228387,Random House Children's Books,9/28/00,128.0,6.86(w) x 4.08(h) x 0.41(d)
BN0382,Let's Review Chemistry: The Physical Setting,Albert S. Tarendash M.S.,$12.97 ,9780764147197,"Barron's Educational Series, Incorporated",2/1/12,592.0,6.00(w) x 8.90(h) x 1.30(d)
BN0383,Relic (Special Agent Pendergast Series #1),Douglas Preston,$8.99 ,9780812543261,Tom Doherty Associates,1/28/96,480.0,6.60(w) x 11.06(h) x 1.31(d)
BN0384,Tweak: Growing Up on Methamphetamines,Nic Sheff,$9.46 ,9781416972198,Atheneum Books for Young Readers,1/6/09,352.0,5.50(w) x 8.20(h) x 1.10(d)
BN0385,Nick and Norah's Infinite Playlist,Rachel Cohn,$9.99 ,9780375835339,Random House Children's Books,8/28/07,208.0,5.50(w) x 8.19(h) x 0.44(d)
BN0386,Beautiful Redemption (Beautiful Creatures Series #4),Kami Garcia,$10.61 ,9780316123563,"Little, Brown Books for Young Readers",10/22/13,496.0,5.40(w) x 8.20(h) x 1.50(d)
BN0387,The Last of the Mohicans (Barnes & Noble Classics Series),James Fenimore Cooper,$8.05 ,9781593081379,Barnes & Noble,11/25/04,416.0,5.75(w) x 8.44(h) x 1.04(d)
BN0388,The Necromancer (The Secrets of the Immortal Nicholas Flamel #4),Michael Scott,$10.08 ,9780385735322,Random House Children's Books,4/26/11,416.0,5.06(w) x 7.92(h) x 0.92(d)
BN0389,The Warlock (Secrets of the Immortal Nicholas Flamel Series #5),Michael Scott,$9.58 ,9780385735346,Random House Children's Books,4/24/12,400.0,5.20(w) x 7.90(h) x 1.00(d)
BN0390,The Woman in White (Barnes & Noble Classics Series),Wilkie Collins,$8.05 ,9781593082802,Barnes & Noble,5/1/05,672.0,5.19(w) x 8.00(h) x 1.68(d)
BN0391,Fallen (Lauren Kate's Fallen Series #1),Lauren Kate,$9.17 ,9780385739139,Random House Children's Books,9/28/10,464.0,5.50(w) x 8.10(h) x 1.20(d)
BN0392,The Skin I'm In,Sharon Flake,$8.99 ,9781423103851,Disney-Hyperion,7/17/07,176.0,5.50(w) x 8.25(h) x 0.37(d)
BN0393,Across Five Aprils,Irene Hunt,$6.99 ,9780425182789,Penguin Publishing Group,1/28/02,224.0,7.60(w) x 10.94(h) x 0.61(d)
BN0394,Sinner (Wolves of Mercy Falls/Shiver Series),Maggie Stiefvater,$9.99 ,9780545654593,"Scholastic, Inc.",6/30/15,368.0,5.00(w) x 8.00(h) x 0.70(d)
BN0395,UnSouled (Unwind Dystology Series #3),Neal Shusterman,$11.00 ,9781442423701,Simon & Schuster Books For Young Readers,10/14/14,432.0,5.50(w) x 8.20(h) x 1.20(d)
BN0396,The Indigo Spell (Richelle Mead's Bloodlines Series #3),Richelle Mead,$9.99 ,9781595146137,Penguin Young Readers Group,10/22/13,448.0,5.40(w) x 8.20(h) x 1.40(d)
BN0397,Left Behind: A Novel of the Earth's Last Days (Left Behind Series #1),Tim LaHaye,$11.25 ,9781414334905,Tyndale House Publishers,3/16/11,496.0,5.50(w) x 8.20(h) x 1.40(d)
BN0398,"Spectrum Language Arts, Grade 8",Spectrum,$9.09 ,9781483812120,"Carson-Dellosa Publishing Company, Incorporated",8/15/14,160.0,8.20(w) x 10.70(h) x 0.50(d)
BN0399,New Moon,Stephenie Meyer,$9.55 ,9780316024969,"Little, Brown Books for Young Readers",5/31/08,608.0,5.40(w) x 8.20(h) x 1.70(d)
BN0400,Rapture (Lauren Kate's Fallen Series #4),Lauren Kate,$9.88 ,9780385739191,Random House Children's Books,1/7/14,496.0,5.50(w) x 8.20(h) x 1.30(d)
BN0401,The Lord of the Rings,J. R. R. Tolkien,$14.70 ,9780618640157,Houghton Mifflin Harcourt,10/28/05,1216.0,5.50(w) x 8.25(h) x 1.82(d)
BN0402,Maximum Ride: The Angel Experiment / School's Out - Forever / Saving the World,James Patterson,$24.25 ,9780316128254,"Little, Brown Books for Young Readers",10/12/10,1392.0,5.37(w) x 8.00(h) x 4.12(d)
BN0403,Graduation Day,Joelle Charbonneau,$9.99 ,9780544541207,Houghton Mifflin Harcourt,10/6/15,304.0,5.40(w) x 8.20(h) x 1.00(d)
BN0404,Haroun and the Sea of Stories,Salman Rushdie,$12.13 ,9780140157376,Penguin Publishing Group,11/28/91,224.0,5.00(w) x 7.74(h) x 0.58(d)
BN0405,The Fallen (Enemy Series #5),Charlie Higson,$9.99 ,9781423166368,Disney-Hyperion,6/2/15,560.0,5.50(w) x 8.20(h) x 1.50(d)
BN0406,I Am Number Four: The Lost Files: Hidden Enemy,Pittacus Lore,$9.99 ,9780062287687,HarperCollins Publishers,7/22/14,416.0,5.20(w) x 7.90(h) x 1.10(d)
BN0407,Ruthless (Pretty Little Liars Series #10),Sara Shepard,$9.99 ,9780062081872,HarperCollins Publishers,12/4/12,368.0,5.30(w) x 7.90(h) x 1.00(d)
BN0408,A Swiftly Tilting Planet (Time Quintet Series #3),Madeleine L'Engle,$6.99 ,9780312368562,Square Fish,5/1/07,320.0,5.54(w) x 7.63(h) x 0.88(d)
BN0409,Passion (Lauren Kate's Fallen Series #3),Lauren Kate,$9.88 ,9780385739177,Random House Children's Books,5/8/12,464.0,5.60(w) x 8.20(h) x 1.90(d)
BN0410,Stranger in a Strange Land,Robert A. Heinlein,$8.99 ,9780441790340,Penguin Publishing Group,5/28/87,448.0,4.19(w) x 6.88(h) x 1.25(d)
BN0411,Infinity (Chronicles of Nick Series #1),Sherrilyn Kenyon,$9.99 ,9780312603045,St. Martin's Press,3/22/11,480.0,5.40(w) x 8.20(h) x 1.50(d)
BN0412,We'll Always Have Summer,Jenny Han,$9.99 ,9781416995593,Simon & Schuster Books For Young Readers,4/24/12,320.0,5.50(w) x 8.20(h) x 1.00(d)
BN0413,Ship Breaker,Paolo Bacigalupi,$7.96 ,9780316056199,"Little, Brown Books for Young Readers",10/3/11,352.0,5.40(w) x 8.20(h) x 1.00(d)
BN0414,The Contender,Robert Lipsyte,$8.99 ,9780064470391,HarperCollins Publishers,3/28/03,240.0,6.70(w) x 4.18(h) x 0.70(d)
BN0415,Lux: Beginnings (Obsidian & Onyx),Jennifer L. Armentrout,$11.92 ,9781622664481,"Entangled Publishing, LLC",6/3/14,800.0,5.40(w) x 8.10(h) x 1.90(d)
BN0416,The Infinite Sea (Fifth Wave Series #2),Rick Yancey,$10.00 ,9781101996980,Penguin Young Readers Group,11/3/15,336.0,5.50(w) x 8.25(h) x 0.84(d)
BN0417,Tiger's Voyage (Tiger's Curse Series #3),Colleen Houck,$9.95 ,9781454903574,Splinter,5/6/14,568.0,8.50(w) x 5.80(h) x 1.50(d)
BN0418,Broken Silence,Natasha Preston,$11.99 ,9781496153784,CreateSpace Publishing,5/9/14,296.0,5.20(w) x 7.90(h) x 0.70(d)
BN0419,"The Maze Runner and The Scorch Trials: The Collector's Edition (Maze Runner, Book One and Book Two)",James Dashner,$15.28 ,9780553538243,Random House Children's Books,4/14/15,816.0,5.50(w) x 8.10(h) x 1.80(d)
BN0420,Fire (Graceling Realm Series #2),Kristin Cashore,$9.84 ,9780142415917,Penguin Young Readers Group,1/25/11,528.0,8.20(w) x 5.40(h) x 1.60(d)
BN0421,Vampire Academy (Vampire Academy Series #1),Richelle Mead,$9.99 ,9781595141743,Penguin Young Readers Group,8/16/07,352.0,8.16(w) x 5.52(h) x 0.93(d)
BN0422,Artemis Fowl The Last Guardian,Eoin Colfer,$8.99 ,9781423164944,Disney-Hyperion,1/7/14,352.0,5.10(w) x 7.50(h) x 0.90(d)
BN0423,Just One Day Collection,Gayle Forman,$17.52 ,9780147518163,Penguin Young Readers Group,4/14/15,,5.60(w) x 8.40(h) x 2.40(d)
BN0424,Fragments (Partials Sequence Series #2),Dan Wells,$9.99 ,9780062071088,HarperCollins Publishers,3/11/14,592.0,5.30(w) x 7.70(h) x 1.40(d)
BN0425,"Finale (Hush, Hush Saga #4)",Becca Fitzpatrick,$10.84 ,9781442426689,Simon & Schuster Books For Young Readers,10/1/13,480.0,5.40(w) x 8.20(h) x 1.30(d)
BN0426,Crocodile Tears (Alex Rider Series #8),Anthony Horowitz,$8.99 ,9780142417195,Penguin Young Readers Group,11/16/10,416.0,8.64(w) x 11.80(h) x 1.12(d)
BN0427,I Am the Weapon (Unknown Assassin Series #1),Allen Zadoff,$8.47 ,9780316199674,"Little, Brown Books for Young Readers",5/13/14,368.0,5.40(w) x 8.20(h) x 1.10(d)
BN0428,Opal (Lux Series #3),Jennifer L. Armentrout,$9.99 ,9781620610091,"Entangled Publishing, LLC",12/11/12,452.0,5.40(w) x 8.10(h) x 1.40(d)
BN0429,The Magician (The Secrets of the Immortal Nicholas Flamel #2),Michael Scott,$9.88 ,9780385737289,Random House Children's Books,4/28/09,464.0,5.28(w) x 7.94(h) x 1.06(d)
BN0430,Outcasts United: The Story of a Refugee Soccer Team That Changed a Town,Warren St. John,$8.99 ,9780385741958,Random House Children's Books,9/10/13,240.0,5.50(w) x 8.10(h) x 0.60(d)
BN0431,The Freedom Writers Diary: How a Teacher and 150 Teens Used Writing to Change Themselves and the World Around Them,Erin Gruwell,$8.71 ,9780385494229,Crown/Archetype,10/28/99,336.0,5.19(w) x 7.93(h) x 0.90(d)
BN0432,Solitary: Escape from Furnace 2,Alexander Gordon Smith,$9.99 ,9780312674762,Square Fish,7/5/11,256.0,8.04(w) x 5.54(h) x 0.68(d)
BN0433,Peter and the Shadow Thieves (Starcatchers Series #2),Dave Barry,$9.99 ,9781423108559,Disney Editions,9/11/07,592.0,5.20(w) x 7.50(h) x 1.60(d)
BN0434,"Spectrum Language Arts, Grade 7",Spectrum,$10.55 ,9781483812113,"Carson-Dellosa Publishing Company, Incorporated",8/15/14,160.0,8.20(w) x 10.80(h) x 0.50(d)
BN0435,Hate List,Jennifer Brown,$9.70 ,9780316041454,"Little, Brown Books for Young Readers",10/5/10,408.0,5.40(w) x 8.10(h) x 1.30(d)
BN0436,Woods Runner,Gary Paulsen,$7.99 ,9780375859083,Random House Children's Books,1/11/11,176.0,5.40(w) x 8.10(h) x 0.50(d)
BN0437,The Self-Esteem Workbook for Teens: Activities to Help You Build Confidence and Achieve Your Goals,Lisa M. Schab,$11.18 ,9781608825820,New Harbinger Publications,6/1/13,200.0,7.90(w) x 9.90(h) x 0.60(d)
BN0438,The Iron Traitor (Iron Fey Series #6),Julie Kagawa,$9.99 ,9780373210916,Harlequin,10/29/13,352.0,5.74(w) x 8.22(h) x 0.96(d)
BN0439,Ruins (Partials Sequence Series #3),Dan Wells,$9.99 ,9780062071118,HarperCollins Publishers,3/10/15,464.0,5.20(w) x 7.90(h) x 1.30(d)
BN0440,The Real Girl's Kitchen,Haylie Duff,$13.84 ,9781595146830,Penguin Young Readers Group,10/15/13,240.0,7.00(w) x 8.90(h) x 1.00(d)
BN0441,Stung (Stung Series #1),Bethany Wiggins,$9.99 ,9780802735898,Walker & Company,2/18/14,320.0,5.40(w) x 8.20(h) x 0.90(d)
BN0442,Parable of the Sower,Octavia E. Butler,$11.57 ,9780446675505,Grand Central Publishing,1/28/00,352.0,5.25(w) x 8.00(h) x 1.00(d)
BN0443,Just One Year,Gayle Forman,$10.03 ,9780142422960,Penguin Young Readers Group,9/30/14,352.0,5.40(w) x 8.20(h) x 1.00(d)
BN0444,Perfect Chemistry (Perfect Chemistry Series #1),Simone Elkeles,$9.99 ,9781619637016,Bloomsbury USA,1/6/15,384.0,5.50(w) x 8.20(h) x 1.00(d)
BN0445,Dark Triumph (His Fair Assassin Series #2),Robin LaFevers,$9.99 ,9780544227200,Houghton Mifflin Harcourt,4/1/14,400.0,5.50(w) x 8.20(h) x 1.20(d)
BN0446,Toxic (Pretty Little Liars Series #15),Sara Shepard,$9.99 ,9780062287021,HarperCollins Publishers,5/12/15,352.0,5.20(w) x 7.90(h) x 0.90(d)
BN0447,"Don't Let Your Emotions Run Your Life for Teens: Dialectical Behavior Therapy Skills for Helping You Manage Mood Swings, Control Angry Outbursts, and Get Along with Others",Sheri Van Dijk,$11.88 ,9781572248830,New Harbinger Publications,3/1/11,160.0,7.90(w) x 9.90(h) x 0.50(d)
BN0448,The Shade of the Moon (Life As We Knew It Series #4),Susan Beth Pfeffer,$8.99 ,9780544336155,Houghton Mifflin Harcourt,9/28/14,304.0,4.90(w) x 6.90(h) x 0.90(d)
BN0449,The Tempest (No Fear Shakespeare),SparkNotes,$5.95 ,9781586638498,Spark,7/15/03,224.0,5.20(w) x 7.40(h) x 0.90(d)
BN0450,Bloodlines (Bloodlines Series #1),Richelle Mead,$9.99 ,9781595144737,Penguin Young Readers Group,5/29/12,448.0,5.40(w) x 8.20(h) x 1.30(d)
BN0451,The Golden Lily (Bloodlines Series #2),Richelle Mead,$9.99 ,9781595146021,Penguin Young Readers Group,1/8/13,448.0,5.40(w) x 8.20(h) x 1.30(d)
BN0452,Z for Zachariah,Robert C. O'Brien,$6.96 ,9781416939214,Simon Pulse,7/10/07,240.0,5.10(w) x 7.90(h) x 0.68(d)
BN0453,The Crank Trilogy: Crank; Glass; Fallout,Ellen Hopkins,$25.69 ,9781442499591,Margaret K. McElderry Books,10/15/13,1952.0,5.70(w) x 8.60(h) x 5.20(d)
BN0454,"Hush, Hush (Hush, Hush Saga #1)",Becca Fitzpatrick,$10.69 ,9781416989424,Simon & Schuster Books For Young Readers,9/21/10,432.0,5.40(w) x 8.20(h) x 1.20(d)
BN0455,Lock and Key,Sarah Dessen,$9.99 ,9780142414729,Penguin Young Readers Group,5/14/09,448.0,5.50(w) x 8.30(h) x 1.20(d)
BN0456,Beautiful Chaos (Beautiful Creatures Series #3),Kami Garcia,$9.99 ,9780316123518,"Little, Brown Books for Young Readers",6/12/12,576.0,5.40(w) x 8.20(h) x 1.50(d)
BN0457,Eternal (Shadow Falls: After Dark Series #2),C. C. Hunter,$9.99 ,9781250044617,St. Martin's Press,10/28/14,400.0,5.40(w) x 8.10(h) x 1.20(d)
BN0458,Artemis Fowl; The Atlantis Complex,Eoin Colfer,$8.99 ,9781423129721,Disney-Hyperion,5/8/12,384.0,5.20(w) x 7.50(h) x 1.00(d)
BN0459,The Diviners (Diviners Series #1),Libba Bray,$7.50 ,9780316126106,"Little, Brown Books for Young Readers",12/3/13,608.0,5.40(w) x 8.20(h) x 1.70(d)
BN0460,A Year Down Yonder,Richard Peck,$6.99 ,9780142300701,Penguin Young Readers Group,11/28/02,144.0,5.06(w) x 7.75(h) x 0.44(d)
BN0461,Anna Dressed in Blood,Kendare Blake,$9.99 ,9780765328670,Tom Doherty Associates,7/3/12,320.0,5.56(w) x 8.04(h) x 0.86(d)
BN0462,Out of Breath,Rebecca Donovan,$9.99 ,9781477817186,Amazon Childrens Publishing,7/2/13,420.0,8.22(w) x 5.44(h) x 1.14(d)
BN0463,Deep Blue (Waterfire Saga Series #1),Jennifer Donnelly,$9.99 ,9781484713105,Disney-Hyperion,5/5/15,368.0,5.50(w) x 8.10(h) x 1.10(d)
BN0464,I Am Number Four: The Lost Files: The Legacies,Pittacus Lore,$9.99 ,9780062211101,HarperCollins Publishers,7/24/12,416.0,7.90(w) x 5.30(h) x 1.10(d)
BN0465,The 6 Most Important Decisions You'll Ever Make: A Guide for Teens,Sean Covey,$11.79 ,9780743265041,Touchstone,10/3/06,336.0,6.10(w) x 9.10(h) x 0.70(d)
BN0466,October Sky,Homer Hickam,$7.99 ,9780440235507,Random House Publishing Group,2/28/99,448.0,6.88(w) x 10.90(h) x 1.20(d)
BN0467,Lockdown: Escape from Furnace 1,Alexander Gordon Smith,$9.69 ,9780312611934,Square Fish,8/3/10,304.0,8.44(w) x 11.08(h) x 0.83(d)
BN0468,Snakehead (Alex Rider Series #7),Anthony Horowitz,$8.99 ,9780142412121,Penguin Young Readers Group,9/4/08,432.0,5.00(w) x 7.65(h) x 1.00(d)
BN0469,"Spectrum Reading Workbook, Grade 8",Spectrum,$9.59 ,9781483812212,"Carson-Dellosa Publishing Company, Incorporated",8/15/14,160.0,8.30(w) x 10.80(h) x 0.40(d)
BN0470,Sentinel (Covenant Series #5),Jennifer L. Armentrout,$9.95 ,9781937053574,Spencer Hill Press,11/2/13,360.0,5.90(w) x 8.90(h) x 0.80(d)
BN0471,The Jungle Books (Barnes & Noble Classics Series),Rudyard Kipling,$7.15 ,9781593081096,Barnes & Noble,9/1/04,432.0,5.19(w) x 8.00(h) x 1.08(d)
BN0472,Of Beetles and Angels: A Boy's Remarkable Journey from a Refugee Camp to Harvard,Mawi Asgedom,$7.56 ,9780316826204,"Little, Brown Books for Young Readers",9/1/02,176.0,5.50(w) x 8.25(h) x 0.50(d)
BN0473,The Anxiety Workbook for Teens: Activities to Help You Deal with Anxiety and Worry,Lisa M. Schab,$10.48 ,9781572246034,New Harbinger Publications,4/1/08,192.0,7.90(w) x 10.02(h) x 0.42(d)
BN0474,Sabriel (Abhorsen Series #1),Garth Nix,$9.99 ,9780062315557,HarperCollins Publishers,6/3/14,352.0,5.20(w) x 7.80(h) x 1.00(d)
BN0475,Beauty Queens,Libba Bray,$9.99 ,9780439895989,"Scholastic, Inc.",6/1/12,396.0,5.25(w) x 8.00(h) x 0.75(d)
BN0476,Star Wars Thrawn Trilogy #1: Heir to the Empire,Timothy Zahn,$7.99 ,9780553296129,Random House Publishing Group,5/28/92,416.0,6.86(w) x 4.14(h) x 1.16(d)
BN0477,Tribulation Force: The Continuing Drama of Those Left Behind,Tim LaHaye,$13.46 ,9781414334912,Tyndale House Publishers,3/16/11,496.0,5.50(w) x 8.20(h) x 1.30(d)
BN0478,The Horse and His Boy (Chronicles of Narnia Series #3),C. S. Lewis,$6.99 ,9780064471060,HarperCollins Publishers,3/28/02,256.0,4.10(w) x 6.70(h) x 0.80(d)
BN0479,Onyx (Lux Series #2),Jennifer L. Armentrout,$9.99 ,9781620610114,"Entangled Publishing, LLC",8/14/12,416.0,5.70(w) x 8.30(h) x 1.10(d)
BN0480,Careers,DK Publishing,$15.89 ,9781465429735,DK,3/3/15,320.0,7.20(w) x 9.10(h) x 1.00(d)
BN0481,The Shyness and Social Anxiety Workbook for Teens: CBT and ACT Skills to Help You Build Social Confidence,Jennifer Shannon,$11.88 ,9781608821877,New Harbinger Publications,6/1/12,136.0,7.80(w) x 9.90(h) x 0.40(d)
BN0482,White Hot Kiss (Dark Elements Series #1),Jennifer L. Armentrout,$9.99 ,9780373211104,Harlequin,2/25/14,400.0,5.40(w) x 8.20(h) x 1.10(d)
BN0483,Burned (House of Night Series #7),P. C. Cast,$9.99 ,9780312387969,St. Martin's Press,9/27/11,336.0,8.26(w) x 5.52(h) x 0.88(d)
BN0484,Stardust,Neil Gaiman,$9.99 ,9780061689246,HarperCollins Publishers,12/23/08,288.0,5.10(w) x 7.10(h) x 0.80(d)
BN0485,My Life with the Walter Boys,Ali Novak,$9.99 ,9781402297861,Sourcebooks,3/1/14,368.0,5.50(w) x 8.25(h) x 1.00(d)
BN0486,How the Garcia Girls Lost Their Accents,Julia Alvarez,$11.40 ,9781565129757,Algonquin Books of Chapel Hill,1/12/10,336.0,5.50(w) x 8.20(h) x 1.10(d)
BN0487,The Enchantress (Secrets of the Immortal Nicholas Flamel Series #6),Michael Scott,$10.08 ,9780385735360,Random House Children's Books,5/14/13,528.0,5.28(w) x 7.96(h) x 1.14(d)
BN0488,What Happened to Goodbye,Sarah Dessen,$9.99 ,9780142423837,Penguin Young Readers Group,4/9/13,432.0,5.38(w) x 8.25(h) x 1.13(d)
BN0489,This Is What Happy Looks Like,Jennifer E. Smith,$9.15 ,9780316212816,"Little, Brown Books for Young Readers",12/24/13,432.0,5.40(w) x 8.20(h) x 1.30(d)
BN0490,The Iron King (Iron Fey Series #1),Julie Kagawa,$9.99 ,9780373210084,Harlequin,2/1/10,368.0,5.10(w) x 8.02(h) x 0.96(d)
BN0491,The Iron Knight (Iron Fey Series #4),Julie Kagawa,$9.99 ,9780373210367,Harlequin,10/25/11,400.0,5.48(w) x 8.26(h) x 1.08(d)
BN0492,Reliquary (Special Agent Pendergast Series #2),Douglas Preston,$8.99 ,9780812542837,Tom Doherty Associates,7/15/98,480.0,6.76(w) x 4.10(h) x 1.30(d)
BN0493,Forbidden,Tabitha Suzuma,$10.57 ,9781442419964,Simon Pulse,6/26/12,464.0,5.60(w) x 8.04(h) x 1.17(d)
BN0494,Savage Drift (Monument 14 Series #3),Emmy Laybourne,$9.99 ,9781250063076,Square Fish,6/2/15,352.0,8.20(w) x 5.40(h) x 1.00(d)
BN0495,True Grit: A Novel,Charles Portis,$12.60 ,9781590204597,The Overlook Press,11/2/10,235.0,5.30(w) x 7.90(h) x 0.90(d)
BN0496,Born at Midnight (Shadow Falls Series #1),C. C. Hunter,$9.99 ,9780312624675,St. Martin's Press,3/29/11,416.0,5.36(w) x 8.22(h) x 1.08(d)
BN0497,Through the Ever Night (Under the Never Sky Series #2),Veronica Rossi,$9.99 ,9780062072078,HarperCollins Publishers,12/23/13,368.0,5.31(w) x 8.00(h) x 0.82(d)
BN0498,The Girl of Fire and Thorns (Girl of Fire and Thorns Series #1),Rae Carson,$9.99 ,9780062026507,HarperCollins Publishers,8/21/12,448.0,5.40(w) x 7.80(h) x 1.08(d)
BN0499,Sky on Fire (Monument 14 Series #2),Emmy Laybourne,$9.99 ,9781250044327,Square Fish,5/6/14,272.0,5.40(w) x 8.20(h) x 0.80(d)
BN0500,"Carry On, Mr. Bowditch",Jean Lee Latham,$7.99 ,9780618250745,Houghton Mifflin Harcourt,5/19/03,256.0,5.50(w) x 8.25(h) x 0.67(d)
BN0501,Fractured (Slated Series #2),Teri Terry,$9.99 ,9780142425046,Penguin Young Readers Group,8/7/14,352.0,5.40(w) x 8.20(h) x 1.00(d)
BN0502,Everlasting (Immortals Series #6),Alyson No��l,$9.99 ,9781250025173,St. Martin's Press,1/15/13,352.0,5.40(w) x 8.20(h) x 1.10(d)
BN0503,Tiger's Destiny (Tiger's Curse Series #4),Colleen Houck,$9.95 ,9781454903567,Splinter,8/4/15,464.0,5.90(w) x 8.60(h) x 1.30(d)
BN0504,Stunning (Pretty Little Liars Series #11),Sara Shepard,$9.99 ,9780062081902,HarperCollins Publishers,6/4/13,304.0,5.30(w) x 7.90(h) x 1.20(d)
BN0505,Eragon (Inheritance Cycle Series #1),Christopher Paolini,$9.48 ,9780375826696,Random House Children's Books,4/26/05,528.0,8.42(w) x 11.28(h) x 1.07(d)
BN0506,Wintergirls,Laurie Halse Anderson,$9.99 ,9780142415573,Penguin Young Readers Group,2/23/10,304.0,5.58(w) x 8.24(h) x 0.82(d)
BN0507,Year of Wonders: A Novel of the Plague,Geraldine Brooks,$11.31 ,9780142001431,Penguin Publishing Group,4/30/02,352.0,4.90(w) x 7.70(h) x 0.70(d)
BN0508,Ashfall (Ashfall Series #1),Mike Mullin,$9.36 ,9781933718743,Tanglewood Press IN,10/16/12,476.0,5.40(w) x 8.40(h) x 0.60(d)
BN0509,As Dead as it Gets,Katie Alender,$9.99 ,9781423137788,Disney-Hyperion,5/21/13,448.0,5.50(w) x 8.20(h) x 1.00(d)
BN0510,Hold on Tight (Sea Breeze Series #8),Abbi Glines,$10.13 ,9781481420815,Simon Pulse,7/7/15,288.0,5.50(w) x 8.10(h) x 0.80(d)
BN0511,Specials (Uglies Series #3),Scott Westerfeld,$10.43 ,9781442419797,Simon Pulse,5/3/11,384.0,5.40(w) x 8.20(h) x 1.20(d)
